111201,2018010101,0.005,0.5,0.014,0.026,34,19
111201,2018010102,0.005,0.5,0.015,0.025,33,19
111201,2018010103,0.005,0.5,0.013,0.028,33,21
111201,2018010104,0.005,0.6,0.005,0.035,34,17
111201,2018010105,0.004,0.7,0.004,0.038,36,21
111201,2018010106,0.004,0.7,0.002,0.041,33,17
111201,2018010107,0.005,0.8,0.001,0.043,33,20
111201,2018010108,0.005,0.7,0.003,0.041,32,15
111201,2018010109,0.005,0.7,0.005,0.039,34,18
111201,2018010110,0.006,0.7,0.007,0.04,30,10
111201,2018010111,0.006,0.6,0.014,0.029,39,18
111201,2018010112,0.005,0.5,0.024,0.017,35,16
111201,2018010113,0.005,0.4,0.026,0.015,33,15
111201,2018010114,0.005,0.5,0.025,0.018,35,18
111201,2018010115,0.006,0.5,0.029,0.015,45,24
111201,2018010116,0.006,0.5,0.026,0.019,49,27
111201,2018010117,0.007,0.5,0.025,0.019,49,26
111201,2018010118,0.007,0.6,0.015,0.031,45,24
111201,2018010119,0.008,0.6,0.007,0.04,47,26
111201,2018010120,0.006,0.8,0.002,0.05,47,28
111201,2018010121,0.006,0.8,0.002,0.054,42,26
111201,2018010122,0.006,0.7,0.001,0.05,44,24
111201,2018010123,0.006,0.8,0.002,0.053,49,28
111201,2018010124,0.006,1.1,0.001,0.061,50,26
111201,2018010201,0.006,1.2,0.002,0.06,49,32
111201,2018010202,0.006,1.3,0.002,0.062,51,28
111201,2018010203,0.006,1.3,0.001,0.063,50,34
111201,2018010204,0.006,1.3,0.001,0.062,46,30
111201,2018010205,0.005,1.4,0.001,0.062,51,29
111201,2018010206,0.005,1.4,0.001,0.065,52,33
111201,2018010207,0.005,1.4,0.001,0.066,48,32
111201,2018010208,0.005,1.3,0.001,0.064,50,32
111201,2018010209,0.006,1.4,0.001,0.069,52,34
111201,2018010210,0.006,1.4,0.002,0.064,59,32
111201,2018010211,0.006,0.9,0.005,0.044,50,31
111201,2018010212,0.006,0.7,0.01,0.034,49,31
111201,2018010213,0.005,0.5,0.022,0.019,40,25
111201,2018010214,0.005,0.5,0.02,0.023,32,16
111201,2018010215,0.006,0.5,0.025,0.018,30,18
111201,2018010216,0.005,0.5,0.022,0.021,33,17
111201,2018010217,0.005,0.5,0.02,0.024,27,17
111201,2018010218,0.004,0.5,0.015,0.029,28,16
111201,2018010219,0.004,0.5,0.008,0.038,29,14
111201,2018010220,0.004,0.5,0.011,0.032,28,13
111201,2018010221,0.004,0.5,0.013,0.028,23,10
111201,2018010222,0.005,0.5,0.018,0.02,27,17
111201,2018010223,0.005,0.5,0.017,0.02,25,18
111201,2018010224,0.005,0.5,0.019,0.017,28,19
111201,2018010301,0.005,0.5,0.018,0.016,27,19
111201,2018010302,0.005,0.5,0.024,0.01,32,22
111201,2018010303,0.006,0.5,0.024,0.01,32,18
111201,2018010304,0.005,0.5,0.022,0.011,35,19
111201,2018010305,0.005,0.5,0.02,0.013,33,14
111201,2018010306,0.006,0.6,0.016,0.016,38,25
111201,2018010307,0.006,0.6,0.009,0.025,41,22
111201,2018010308,0.006,0.6,0.003,0.032,42,21
111201,2018010309,0.006,0.6,0.004,0.033,35,19
111201,2018010310,0.006,0.6,0.009,0.03,35,15
111201,2018010311,0.006,0.5,0.015,0.023,39,20
111201,2018010312,0.005,0.5,0.019,0.02,36,16
111201,2018010313,0.005,0.5,0.021,0.02,30,13
111201,2018010314,0.005,0.5,0.023,0.018,34,20
111201,2018010315,0.005,0.5,0.023,0.019,28,15
111201,2018010316,0.005,0.5,0.024,0.019,29,15
111201,2018010317,0.005,0.5,0.02,0.025,32,21
111201,2018010318,0.005,0.5,0.019,0.026,34,23
111201,2018010319,0.005,0.5,0.017,0.027,30,20
111201,2018010320,0.004,0.5,0.015,0.029,29,17
111201,2018010321,0.004,0.5,0.011,0.033,28,18
111201,2018010322,0.004,0.5,0.019,0.021,32,17
111201,2018010323,0.004,0.5,0.022,0.017,30,14
111201,2018010324,0.005,0.5,0.016,0.023,28,21
111201,2018010401,0.005,0.5,0.015,0.023,36,22
111201,2018010402,0.005,0.5,0.019,0.02,34,20
111201,2018010403,0.005,0.5,0.025,0.014,33,19
111201,2018010404,0.005,0.5,0.022,0.015,32,19
111201,2018010405,0.005,0.5,0.02,0.016,34,19
111201,2018010406,0.005,0.5,0.017,0.02,33,16
111201,2018010407,0.005,0.5,0.014,0.023,32,15
111201,2018010408,0.005,0.5,0.007,0.032,36,18
111201,2018010409,0.006,0.7,0.003,0.044,36,23
111201,2018010410,0.006,0.7,0.005,0.04,35,22
111201,2018010411,0.006,0.8,0.006,0.042,43,20
111201,2018010412,0.006,0.8,0.007,0.042,46,26
111201,2018010413,0.006,0.8,0.007,0.043,54,29
111201,2018010414,0.006,0.7,0.008,0.043,50,30
111201,2018010415,0.006,0.7,0.006,0.045,59,36
111201,2018010416,0.005,0.7,0.006,0.043,54,30
111201,2018010417,0.005,0.6,0.004,0.045,59,34
111201,2018010418,0.005,0.7,0.002,0.048,55,36
111201,2018010419,0.005,0.7,0.002,0.046,52,33
111201,2018010420,0.005,0.7,0.002,0.047,55,32
111201,2018010421,0.005,0.8,0.001,0.047,52,28
111201,2018010422,0.006,0.8,0.001,0.047,53,30
111201,2018010423,0.005,0.7,0.001,0.045,51,29
111201,2018010424,0.005,0.8,0.001,0.045,51,33
111201,2018010501,0.005,0.9,0.001,0.047,53,29
111201,2018010502,0.005,1,0.001,0.048,51,33
111201,2018010503,0.005,1,0.001,0.048,54,36
111201,2018010504,0.005,0.9,0.001,0.045,54,35
111201,2018010505,0.005,0.8,0.001,0.042,55,34
111201,2018010506,0.005,0.8,0.001,0.04,54,34
111201,2018010507,0.005,0.9,0.001,0.041,58,41
111201,2018010508,0.005,0.8,0.002,0.042,54,33
111201,2018010509,0.005,0.8,0.002,0.045,51,32
111201,2018010510,0.007,0.8,0.005,0.044,58,31
111201,2018010511,0.007,0.8,0.007,0.045,58,37
111201,2018010512,0.007,0.9,0.007,0.05,66,40
111201,2018010513,0.007,0.9,0.005,0.056,83,55
111201,2018010514,0.007,0.8,0.008,0.049,82,50
111201,2018010515,0.007,0.7,0.015,0.039,68,45
111201,2018010516,0.006,0.5,0.023,0.029,41,25
111201,2018010517,0.006,0.5,0.023,0.027,36,24
111201,2018010518,0.005,0.5,0.02,0.032,44,34
111201,2018010519,0.005,0.6,0.015,0.037,46,30
111201,2018010520,0.005,0.6,0.008,0.044,48,36
111201,2018010521,0.005,0.7,0.012,0.04,53,33
111201,2018010522,0.005,0.7,0.01,0.042,51,35
111201,2018010523,0.005,0.8,0.003,0.051,58,39
111201,2018010524,0.005,0.9,0.002,0.05,59,39
111201,2018010601,0.005,0.7,0.016,0.03,55,39
111201,2018010602,0.005,0.6,0.025,0.018,49,34
111201,2018010603,0.005,0.7,0.018,0.025,49,34
111201,2018010604,0.005,0.7,0.019,0.022,47,33
111201,2018010605,0.004,0.7,0.014,0.028,46,34
111201,2018010606,0.004,0.7,0.009,0.035,46,32
111201,2018010607,0.005,0.7,0.003,0.044,42,33
111201,2018010608,0.005,0.8,0.002,0.045,48,33
111201,2018010609,0.005,0.8,0.005,0.041,44,29
111201,2018010610,0.006,0.8,0.008,0.04,44,31
111201,2018010611,0.007,0.7,0.016,0.029,41,28
111201,2018010612,0.007,0.7,0.02,0.026,44,27
111201,2018010613,0.006,0.7,0.019,0.028,45,32
111201,2018010614,0.006,0.6,0.023,0.027,47,33
111201,2018010615,0.006,0.6,0.028,0.025,43,31
111201,2018010616,0.005,0.5,0.029,0.023,39,27
111201,2018010617,0.005,0.6,0.024,0.029,40,28
111201,2018010618,0.005,0.6,0.018,0.035,45,35
111201,2018010619,0.005,0.7,0.008,0.046,43,31
111201,2018010620,0.005,0.7,0.009,0.045,46,37
111201,2018010621,0.005,0.8,0.003,0.054,47,34
111201,2018010622,0.006,0.8,0.002,0.057,46,37
111201,2018010623,0.005,0.8,0.002,0.055,44,31
111201,2018010624,0.005,0.8,0.006,0.047,44,31
111201,2018010701,0.005,1.1,0.001,0.061,49,38
111201,2018010702,0.005,1.1,0.001,0.06,50,35
111201,2018010703,0.005,1.1,0.001,0.059,48,34
111201,2018010704,0.005,1,0.001,0.054,48,34
111201,2018010705,0.005,1,0.001,0.052,46,35
111201,2018010706,0.005,0.9,0.002,0.049,49,36
111201,2018010707,0.005,0.9,0.001,0.05,51,37
111201,2018010708,0.005,0.9,0.001,0.05,51,35
111201,2018010709,0.005,0.8,0.005,0.043,49,33
111201,2018010710,0.005,0.8,0.009,0.038,55,32
111201,2018010711,0.005,0.8,0.009,0.039,51,33
111201,2018010712,0.005,0.8,0.009,0.043,59,42
111201,2018010713,0.005,0.8,0.007,0.047,55,37
111201,2018010714,0.005,0.9,0.007,0.049,61,43
111201,2018010715,0.006,0.9,0.006,0.051,57,39
111201,2018010716,0.006,0.9,0.005,0.053,65,47
111201,2018010717,0.005,0.9,0.003,0.054,65,46
111201,2018010718,0.005,0.8,0.002,0.052,59,43
111201,2018010719,0.005,0.8,0.002,0.053,58,42
111201,2018010720,0.005,0.9,0.001,0.054,60,42
111201,2018010721,0.005,0.9,0.001,0.054,59,45
111201,2018010722,0.005,0.9,0.002,0.057,60,47
111201,2018010723,0.005,1.2,0.002,0.062,61,47
111201,2018010724,0.006,1.4,0.002,0.066,70,56
111201,2018010801,0.006,1.3,0.002,0.062,67,53
111201,2018010802,0.005,1.3,0.002,0.062,70,53
111201,2018010803,0.005,1.3,0.002,0.061,66,48
111201,2018010804,0.005,1.1,0.002,0.055,60,43
111201,2018010805,0.006,1.1,0.002,0.053,56,43
111201,2018010806,0.006,1.1,0.002,0.05,64,49
111201,2018010807,0.006,1.1,0.002,0.054,64,55
111201,2018010808,0.006,1.3,0.002,0.059,69,53
111201,2018010809,0.006,1.2,0.002,0.058,71,54
111201,2018010810,0.006,1.1,0.002,0.055,72,51
111201,2018010811,0.006,1.1,0.002,0.058,81,54
111201,2018010812,0.006,1,0.003,0.055,73,45
111201,2018010813,0.008,1,0.003,0.064,82,56
111201,2018010814,0.008,0.9,0.004,0.062,78,50
111201,2018010815,0.008,0.9,0.005,0.06,75,-999
111201,2018010816,0.007,0.7,0.004,0.052,58,42
111201,2018010817,0.005,0.5,0.009,0.043,38,29
111201,2018010818,0.004,0.5,0.014,0.035,30,19
111201,2018010819,0.004,0.6,0.007,0.04,38,29
111201,2018010820,0.004,0.7,0.004,0.043,35,26
111201,2018010821,0.004,0.7,0.019,0.024,49,34
111201,2018010822,0.004,0.6,0.029,0.016,55,37
111201,2018010823,0.005,0.6,0.029,0.017,59,38
111201,2018010824,0.005,0.6,0.033,0.012,54,34
111201,2018010901,0.004,0.5,0.032,0.012,47,27
111201,2018010902,0.004,0.5,0.033,0.009,42,25
111201,2018010903,0.004,0.5,0.03,0.011,37,22
111201,2018010904,0.005,0.5,0.03,0.009,38,25
111201,2018010905,0.005,0.4,0.027,0.012,44,20
111201,2018010906,0.005,0.5,0.023,0.016,40,20
111201,2018010907,0.005,0.5,0.015,0.024,41,15
111201,2018010908,0.005,0.5,0.011,0.029,47,21
111201,2018010909,0.005,0.5,0.011,0.03,47,23
111201,2018010910,0.005,0.5,0.013,0.029,43,19
111201,2018010911,0.005,0.5,0.018,0.023,43,22
111201,2018010912,0.005,0.5,0.023,0.019,39,21
111201,2018010913,0.005,0.5,0.027,0.015,39,19
111201,2018010914,0.005,0.5,0.026,0.018,38,21
111201,2018010915,0.005,0.4,0.026,0.018,37,20
111201,2018010916,0.004,0.4,0.028,0.016,35,22
111201,2018010917,0.004,0.4,0.025,0.019,30,19
111201,2018010918,0.004,0.4,0.02,0.023,36,18
111201,2018010919,0.004,0.4,0.02,0.024,31,19
111201,2018010920,0.004,0.4,0.019,0.023,26,16
111201,2018010921,0.004,0.5,0.011,0.032,29,16
111201,2018010922,0.005,0.6,0.003,0.044,31,20
111201,2018010923,0.004,0.4,0.017,0.026,36,19
111201,2018010924,0.004,0.4,0.022,0.018,27,12
111201,2018011001,0.004,0.4,0.026,0.013,23,13
111201,2018011002,0.004,0.3,0.033,0.009,19,8
111201,2018011003,0.004,0.4,0.03,0.011,17,12
111201,2018011004,0.004,0.4,0.031,0.009,17,9
111201,2018011005,0.004,0.4,0.029,0.011,18,11
111201,2018011006,0.004,0.5,0.015,0.025,22,14
111201,2018011007,0.004,0.5,0.014,0.026,23,13
111201,2018011008,0.005,0.5,0.01,0.03,30,19
111201,2018011009,0.005,0.6,0.008,0.032,39,22
111201,2018011010,0.005,0.6,0.013,0.024,44,18
111201,2018011011,0.006,0.5,0.017,0.02,50,23
111201,2018011012,0.005,0.5,0.023,0.014,55,15
111201,2018011013,0.005,0.5,0.025,0.012,45,16
111201,2018011014,0.005,0.5,0.025,0.014,43,12
111201,2018011015,0.005,0.4,0.026,0.012,-999,-999
111201,2018011016,0.004,0.4,0.026,0.013,-999,-999
111201,2018011017,0.004,0.4,0.025,0.015,24,15
111201,2018011018,0.004,0.4,0.019,0.022,28,19
111201,2018011019,0.004,0.5,0.015,0.024,26,18
111201,2018011020,0.004,0.4,0.018,0.021,26,15
111201,2018011021,0.004,0.4,0.021,0.017,20,10
111201,2018011022,0.004,0.4,0.02,0.018,23,19
111201,2018011023,0.004,0.4,0.02,0.017,28,18
111201,2018011024,0.005,0.5,0.017,0.02,28,18
111201,2018011101,0.005,0.5,0.02,0.016,25,14
111201,2018011102,0.005,0.5,0.022,0.011,32,22
111201,2018011103,0.005,0.5,0.021,0.012,31,16
111201,2018011104,0.005,0.5,0.022,0.01,32,17
111201,2018011105,0.005,0.5,0.02,0.011,29,19
111201,2018011106,0.005,0.5,0.017,0.013,31,23
111201,2018011107,0.005,0.5,0.013,0.018,31,23
111201,2018011108,0.005,0.6,0.007,0.026,35,28
111201,2018011109,0.005,0.6,0.007,0.026,34,27
111201,2018011110,0.005,0.6,0.01,0.024,34,27
111201,2018011111,0.005,0.5,0.016,0.019,31,25
111201,2018011112,0.005,0.5,0.02,0.017,37,26
111201,2018011113,0.005,0.5,0.024,0.014,35,29
111201,2018011114,0.005,0.5,0.023,0.015,33,25
111201,2018011115,0.005,0.5,0.022,0.017,39,30
111201,2018011116,0.005,0.5,0.023,0.018,34,28
111201,2018011117,0.005,0.5,0.023,0.018,31,23
111201,2018011118,0.004,0.5,0.02,0.022,35,32
111201,2018011119,0.004,0.5,0.019,0.022,26,18
111201,2018011120,0.004,0.5,0.019,0.021,27,22
111201,2018011121,0.004,0.5,0.02,0.02,25,17
111201,2018011122,0.004,0.5,0.021,0.019,26,20
111201,2018011123,0.004,0.5,0.019,0.02,23,14
111201,2018011124,0.004,0.4,0.024,0.016,22,15
111201,2018011201,0.004,0.4,0.023,0.016,21,14
111201,2018011202,0.005,0.4,0.026,0.012,20,16
111201,2018011203,0.004,0.4,0.025,0.012,16,9
111201,2018011204,0.005,0.4,0.025,0.012,15,5
111201,2018011205,0.005,0.4,0.022,0.015,21,13
111201,2018011206,0.005,0.4,0.021,0.016,19,10
111201,2018011207,0.005,0.4,0.02,0.018,18,-999
111201,2018011208,0.005,0.5,0.012,0.027,18,15
111201,2018011209,0.005,0.5,0.014,0.025,18,11
111201,2018011210,0.005,0.5,0.019,0.023,19,13
111201,2018011211,0.005,0.5,0.017,0.027,19,11
111201,2018011212,0.005,0.5,0.019,0.023,26,16
111201,2018011213,0.005,0.5,0.024,0.02,22,12
111201,2018011214,0.005,0.4,0.027,0.019,20,10
