maT,meT,miT
21.622448979591834,19.789795918367343,18.412244897959177
25.03877551020409,22.230612244897962,19.330612244897956
26.436734693877558,22.932653061224496,20.069387755102042
27.551020408163264,22.667346938775502,18.214285714285715
28.075510204081638,21.969387755102037,16.48979591836735
29.967346938775503,22.863265306122454,16.759183673469387
31.232653061224482,24.175510204081633,17.946938775510198
31.99183673469389,25.261224489795918,19.26938775510204
33.367346938775505,26.904081632653064,21.732653061224482
32.963265306122466,26.79183673469388,21.655102040816335
32.2795918367347,26.934693877551023,22.651020408163266
32.47551020408162,27.18163265306122,22.789795918367354
32.95306122448979,27.553061224489795,23.338775510204083
33.16530612244899,27.469387755102037,22.508163265306123
33.906122448979595,27.710204081632643,22.6326530612245
33.826530612244895,27.712244897959177,22.499999999999996
31.706122448979595,26.736734693877548,22.273469387755103
31.293877551020405,26.41836734693878,22.177551020408163
32.38775510204081,26.79999999999999,22.359183673469396
30.640816326530608,26.302040816326535,22.955102040816325
29.857142857142854,25.885714285714286,22.61836734693878
29.436734693877547,25.763265306122445,23.106122448979587
30.467346938775513,25.708163265306133,23.03469387755102
30.079591836734696,25.102040816326525,22.216326530612236
30.787755102040816,25.4061224489796,21.61836734693877
30.76938775510203,25.951020408163266,22.10816326530612
30.02244897959184,26.022448979591836,23.124489795918365
29.8061224489796,25.210204081632657,21.548979591836726
27.095918367346936,23.412244897959194,20.079591836734693
29.871428571428577,23.516326530612236,18.173469387755105
30.28571428571428,24.004081632653072,19.126530612244895
28.544897959183675,23.685714285714287,19.108163265306125
24.58775510204082,22.136734693877553,20.342857142857145
26.69591836734694,22.500000000000004,19.387755102040817
26.951020408163263,21.938775510204085,17.402040816326526
27.287755102040816,21.93877551020408,17.779591836734692
28.3469387755102,22.448979591836736,17.955102040816328
25.51428571428572,21.40408163265307,18.23469387755102
23.928571428571434,20.361224489795923,17.50408163265306
24.848979591836738,20.375510204081632,16.495918367346935
26.732653061224486,21.20816326530612,16.448979591836732
27.93469387755102,21.673469387755105,16.65714285714286
28.477551020408164,22.006122448979596,16.78571428571429
29.16122448979592,22.53061224489796,16.418367346938783
25.963265306122445,21.616326530612255,18.273469387755096
25.3530612244898,21.959183673469393,19.599999999999998
27.82244897959184,23.1,19.66938775510204
25.097959183673474,22.369387755102036,20.153061224489797
25.567346938775504,22.542857142857137,20.23877551020408
28.94693877551022,23.56938775510204,19.69591836734694
29.422448979591838,24.010204081632658,19.812244897959182
25.383673469387748,22.755102040816325,20.822448979591837
26.304081632653055,23.25102040816327,21.008163265306123
30.510204081632658,25.557142857142857,22.048979591836737
30.669387755102026,26.146938775510204,22.9204081632653
32.49591836734693,27.697959183673465,23.542857142857144
31.612244897959183,26.989795918367353,23.828571428571426
30.734693877551035,26.106122448979587,23.016326530612247
31.936734693877554,26.538775510204083,22.499999999999996
31.655102040816324,26.99183673469388,23.302040816326528
31.01224489795918,26.902040816326526,23.32244897959184
27.355102040816327,25.03061224489797,23.41020408163266
27.159183673469396,24.36122448979592,22.016326530612243
25.289795918367343,22.367346938775505,20.453061224489804
26.583673469387755,23.346938775510203,20.606122448979594
27.05102040816327,24.224489795918366,21.96938775510204
31.59591836734694,26.406122448979595,22.567346938775508
31.957142857142856,26.667346938775506,22.075510204081635
29.789795918367354,25.548979591836734,21.418367346938776
27.553061224489788,23.385714285714283,19.502040816326527
28.902040816326537,25.336734693877553,21.663265306122447
31.063265306122446,26.43061224489796,22.197959183673476
32.391836734693875,25.869387755102043,20.03877551020408
30.82244897959183,25.081632653061224,19.46734693877551
28.697959183673465,24.779591836734696,21.699999999999996
31.110204081632656,26.27755102040816,22.828571428571433
31.281632653061223,26.240816326530616,21.71632653061224
30.53469387755103,24.573469387755114,19.7469387755102
29.651020408163266,24.76938775510204,19.973469387755106
30.412244897959184,26.416326530612245,23.451020408163263
31.969387755102037,26.528571428571432,23.369387755102043
31.1469387755102,26.071428571428573,21.828571428571436
29.83061224489797,24.502040816326527,19.542857142857144
29.291836734693863,23.812244897959193,18.357142857142854
29.199999999999996,23.96326530612246,18.665306122448982
28.91224489795918,24.336734693877556,20.93877551020408
29.685714285714297,24.716326530612236,19.81020408163265
29.718367346938773,25.322448979591826,22.41836734693877
26.00816326530613,23.848979591836734,21.977551020408164
26.153061224489797,23.379591836734697,21.867346938775512
28.081632653061224,24.244897959183678,21.610204081632656
29.157142857142855,24.32244897959183,20.053061224489802
28.36530612244898,23.08163265306123,17.85102040816326
29.406122448979588,24.263265306122456,20.036734693877552
29.52040816326529,24.244897959183678,19.818367346938775
29.832653061224484,24.11020408163265,19.742857142857147
25.61632653061224,22.485714285714284,19.485714285714284
25.93469387755102,22.81428571428572,20.35102040816326
29.153061224489797,23.875510204081635,19.491836734693877
23.259183673469387,19.67755102040816,16.291836734693877
21.238775510204086,19.64285714285714,17.94489795918367
24.351020408163265,20.95714285714286,18.769387755102038
26.612244897959183,21.775510204081627,18.183673469387756
29.05102040816327,23.322448979591837,18.173469387755098
29.98571428571428,24.981632653061222,21.299999999999997
29.771428571428572,25.775510204081634,22.70204081632652
29.71224489795918,25.96734693877552,23.302040816326528
31.328571428571433,26.285714285714285,22.37755102040816
30.9,26.606122448979594,23.018367346938767
28.953061224489797,25.336734693877553,23.487755102040815
29.414285714285707,25.038775510204083,22.316326530612244
28.910204081632656,24.377551020408163,21.008163265306123
24.46122448979592,22.826530612244888,21.565306122448977
27.838775510204083,24.318367346938775,22.018367346938774
28.940816326530616,24.981632653061222,22.489795918367342
29.25714285714285,25.197959183673465,21.953061224489797
28.175510204081633,25.606122448979587,23.58163265306122
29.183673469387756,25.414285714285707,22.748979591836736
29.744897959183668,25.916326530612253,22.773469387755096
30.673469387755098,26.653061224489797,23.089795918367344
31.430612244897965,26.697959183673465,22.444897959183667
29.95714285714286,26.53061224489796,23.806122448979586
30.520408163265312,26.683673469387756,23.293877551020397
30.099999999999998,26.075510204081635,23.0061224489796
30.4795918367347,26.39591836734694,23.440816326530616
31.783673469387757,27.010204081632633,23.371428571428577
33.64693877551021,28.024489795918367,23.693877551020407
34.004081632653055,28.29183673469389,23.83469387755102
33.275510204081634,27.932653061224492,24.016326530612243
33.173469387755105,27.734693877551024,23.85918367346938
34.11632653061224,27.877551020408166,22.8
34.52244897959182,27.955102040816335,22.83061224489795
34.016326530612254,28.187755102040814,23.50408163265306
33.75918367346939,28.13469387755102,23.446938775510205
33.80816326530613,27.91836734693878,23.22653061224489
34.987755102040815,28.51224489795918,23.632653061224485
34.4734693877551,28.31836734693878,23.26938775510203
33.31836734693877,27.781632653061223,23.67551020408164
31.728571428571428,26.60612244897958,23.234693877551017
31.473469387755102,26.497959183673466,23.206122448979585
32.093877551020405,26.397959183673468,21.961224489795917
33.477551020408164,26.2061224489796,20.606122448979587
33.469387755102034,26.679591836734694,21.04897959183674
29.387755102040813,26.01632653061224,23.159183673469393
30.4734693877551,26.157142857142862,23.297959183673466
30.377551020408163,25.60408163265306,22.187755102040818
29.53877551020407,24.869387755102043,21.695918367346938
29.567346938775515,25.377551020408156,21.610204081632645
30.987755102040815,26.340816326530607,22.45510204081632
31.14693877551021,26.63265306122448,23.7265306122449
28.31632653061224,25.777551020408158,23.812244897959182
31.73877551020408,27.175510204081622,23.312244897959182
30.691836734693876,25.961224489795917,21.99591836734694
31.25714285714286,25.436734693877558,20.85918367346939
31.414285714285704,24.96530612244898,20.09591836734694
31.524489795918377,25.24897959183673,20.516326530612243
30.53469387755102,25.565306122448977,21.44897959183674
30.475510204081637,25.242857142857144,20.902040816326533
30.842857142857138,24.85714285714286,19.638775510204084
32.624489795918365,26.024489795918367,21.00408163265306
29.416326530612245,25.4265306122449,22.232653061224486
25.620408163265314,22.846938775510214,20.479591836734695
26.275510204081638,22.432653061224492,19.555102040816326
27.979591836734688,23.424489795918365,19.683673469387756
25.736734693877555,22.657142857142855,20.43061224489796
28.824489795918375,23.663265306122444,19.114285714285703
30.3,24.602040816326525,19.683673469387752
24.446938775510212,21.640816326530608,19.377551020408163
24.469387755102044,21.167346938775506,17.995918367346942
24.389795918367344,21.548979591836737,19.334693877551018
25.893877551020413,22.732653061224493,20.365306122448974
25.328571428571426,22.022448979591843,19.487755102040808
25.816326530612237,22.15306122448979,19.16938775510204
27.64285714285714,22.708163265306123,18.957142857142863
28.644897959183666,23.787755102040816,19.889795918367344
25.206122448979585,23.124489795918365,21.606122448979594
28.70000000000001,24.497959183673473,21.448979591836736
28.179591836734687,24.502040816326534,21.76938775510204
26.779591836734696,23.740816326530616,21.59183673469388
28.442857142857143,24.630612244897957,21.599999999999998
30.29387755102041,26.20816326530612,23.246938775510213
29.238775510204093,25.953061224489797,23.544897959183665
30.885714285714286,27.17551020408164,23.75102040816327
29.736734693877548,26.96938775510203,24.191836734693883
29.289795918367346,26.64489795918368,24.542857142857144
27.86938775510204,25.20408163265306,22.575510204081635
30.504081632653055,25.722448979591828,21.436734693877547
31.348979591836738,26.028571428571425,21.83469387755102
31.244897959183675,26.6265306122449,22.851020408163276
28.204081632653057,25.783673469387757,23.78571428571428
29.661224489795924,25.740816326530616,23.159183673469386
28.973469387755102,25.181632653061225,22.438775510204085
29.624489795918365,25.787755102040816,23.20612244897959
27.736734693877555,24.891836734693875,22.648979591836742
28.440816326530616,24.422448979591838,21.471428571428575
24.24897959183673,22.25102040816327,20.51632653061225
26.479591836734702,22.193877551020417,19.68775510204081
27.555102040816323,22.724489795918373,19.167346938775516
28.177551020408163,23.010204081632658,18.94897959183673
27.24285714285714,23.03673469387755,19.520408163265305
23.3,21.169387755102044,19.346938775510207
25.99591836734694,22.677551020408163,20.100000000000005
27.69795918367346,23.63469387755102,20.538775510204083
29.346938775510214,24.102040816326525,19.906122448979595
31.11836734693878,24.99591836734694,20.589795918367347
30.583673469387744,25.2,20.863265306122443
29.897959183673468,24.938775510204085,21.08775510204082
30.128571428571426,24.49183673469387,19.695918367346938
29.914285714285715,24.442857142857143,20.234693877551017
30.557142857142857,24.83061224489796,20.069387755102042
31.951020408163274,25.71224489795918,21.01632653061224
32.90816326530612,26.877551020408163,21.69183673469388
31.13469387755103,26.340816326530607,21.975510204081637
26.355102040816327,24.097959183673463,21.912244897959184
24.41836734693878,22.640816326530608,21.16530612244898
27.740816326530613,24.440816326530616,21.820408163265302
29.91428571428572,25.20408163265306,21.863265306122447
28.855102040816327,24.046938775510203,18.881632653061217
26.891836734693882,21.228571428571428,15.620408163265306
28.136734693877553,21.514285714285716,15.157142857142858
27.077551020408162,22.76326530612244,18.900000000000002
28.993877551020418,23.76530612244898,20.051020408163268
28.8,23.867346938775505,20.10816326530612
28.23469387755102,22.438775510204078,17.530612244897963
27.08163265306123,22.818367346938764,18.916326530612245
26.681632653061225,22.74285714285714,19.51428571428572
29.33469387755102,23.85714285714286,19.783673469387754
30.20816326530612,23.783673469387757,18.624489795918365
30.636734693877553,23.84285714285714,18.01020408163265
30.675510204081633,24.075510204081624,18.26326530612245
31.54285714285714,25.19183673469387,19.506122448979593
29.230612244897955,23.704081632653057,18.273469387755103
27.6469387755102,23.414285714285715,21.128571428571423
27.008163265306116,23.26122448979592,20.48571428571429
24.6061224489796,22.063265306122453,20.142857142857142
27.044897959183675,22.789795918367346,20.151020408163262
28.47755102040815,23.43877551020408,20.40816326530612
27.534693877551025,22.91836734693878,20.21224489795918
25.532653061224487,22.338775510204083,19.90612244897959
25.208163265306126,22.689795918367345,20.677551020408163
29.479591836734695,24.885714285714286,21.491836734693884
30.889795918367337,25.8,21.710204081632654
30.69591836734694,26.448979591836736,23.246938775510202
31.312244897959193,27.487755102040822,24.414285714285715
30.663265306122444,26.987755102040815,23.914285714285707
31.9530612244898,27.1,23.193877551020407
31.789795918367346,26.693877551020417,22.39183673469388
31.289795918367354,27.16122448979592,23.78775510204081
32.04489795918368,27.406122448979584,23.47755102040816
30.871428571428577,26.971428571428575,23.228571428571428
32.70612244897959,27.879591836734683,24.155102040816335
33.0469387755102,27.87755102040816,23.83061224489795
31.43061224489796,27.46530612244898,23.773469387755096
31.544897959183675,26.975510204081637,23.055102040816323
30.967346938775517,25.748979591836736,21.569387755102042
30.342857142857152,25.30816326530612,21.430612244897958
29.465306122448975,24.338775510204083,19.806122448979593
29.114285714285717,23.520408163265298,17.728571428571428
26.87346938775511,22.979591836734695,19.54897959183674
28.51836734693878,24.373469387755105,21.418367346938776
28.395918367346944,24.4061224489796,21.410204081632653
30.297959183673466,25.038775510204083,21.630612244897957
28.993877551020397,24.385714285714286,20.736734693877548
30.246938775510205,25.1204081632653,21.136734693877553
28.914285714285715,24.589795918367347,21.94285714285715
26.230612244897955,23.157142857142848,20.73877551020408
29.314285714285724,24.206122448979595,20.132653061224485
23.981632653061222,21.79387755102041,20.24897959183674
24.475510204081637,22.020408163265305,20.142857142857142
28.1204081632653,24.128571428571423,21.26938775510204
26.953061224489787,23.842857142857145,21.548979591836737
27.373469387755097,23.753061224489798,20.94897959183674
29.306122448979597,24.90816326530612,21.063265306122457
29.626530612244903,24.910204081632646,21.069387755102042
29.179591836734694,24.722448979591835,20.683673469387745
29.989795918367346,24.928571428571423,21.08775510204081
29.34693877551021,24.92244897959184,21.651020408163266
28.6857142857143,24.567346938775515,21.575510204081628
26.991836734693877,22.86530612244898,20.002040816326524
27.275510204081638,23.195918367346938,19.844897959183676
26.512244897959178,24.03877551020408,22.167346938775513
29.936734693877547,25.14693877551021,21.622448979591844
31.59591836734695,26.3265306122449,21.78775510204081
31.40408163265306,26.544897959183675,22.214285714285715
29.191836734693876,25.80408163265306,22.957142857142856
25.21224489795919,20.61632653061224,17.093877551020412
26.587755102040823,21.416326530612245,17.036734693877545
26.987755102040815,21.214285714285722,15.820408163265308
28.473469387755095,22.5530612244898,17.704081632653057
28.867346938775515,22.624489795918365,16.840816326530614
28.44285714285713,22.597959183673467,17.653061224489797
28.863265306122443,23.01428571428571,18.032653061224487
25.197959183673472,22.508163265306123,20.28163265306123
27.987755102040808,23.642857142857146,21.05918367346939
27.942857142857143,23.99183673469387,21.218367346938777
26.861224489795923,23.10816326530612,20.812244897959182
25.70408163265306,23.112244897959183,21.006122448979593
25.78367346938776,23.48775510204082,21.936734693877547
28.322448979591837,23.85918367346938,20.487755102040815
26.446938775510212,22.4734693877551,19.644897959183666
24.859183673469378,22.026530612244898,19.669387755102036
22.065306122448984,20.28979591836734,18.88367346938775
24.828571428571422,21.202040816326534,18.52040816326531
25.491836734693866,21.089795918367344,17.314285714285713
24.86938775510204,20.18571428571429,15.512244897959183
24.997959183673473,20.004081632653058,15.010204081632653
26.25102040816327,20.710204081632654,15.018367346938774
26.687755102040818,21.68979591836734,16.612244897959187
24.489795918367342,21.769387755102038,19.37959183673469
26.416326530612245,22.593877551020405,19.65714285714285
23.614285714285717,21.261224489795918,19.018367346938774
25.061224489795922,21.695918367346945,19.626530612244895
27.56938775510204,23.244897959183678,20.20408163265306
24.216326530612243,22.34489795918367,20.734693877551017
27.720408163265304,23.451020408163263,20.224489795918366
29.418367346938776,24.86122448979592,21.153061224489797
26.918367346938776,24.01836734693878,21.82244897959184
25.028571428571436,22.675510204081625,20.453061224489797
23.748979591836736,20.928571428571427,18.781632653061227
25.420408163265314,21.338775510204083,18.069387755102042
25.03061224489796,21.430612244897954,18.653061224489793
25.210204081632646,21.118367346938776,17.226530612244897
23.4938775510204,20.65306122448979,18.265306122448983
24.6530612244898,22.195918367346938,19.89591836734694
28.430612244897965,24.497959183673466,21.608163265306125
26.118367346938776,23.220408163265297,20.653061224489797
30.191836734693876,24.022448979591836,18.400000000000002
28.604081632653063,23.814285714285713,20.902040816326533
26.014285714285723,23.35714285714286,21.442857142857143
28.35306122448979,23.848979591836738,20.597959183673474
24.510204081632647,21.989795918367342,19.98979591836735
22.228571428571435,20.306122448979593,18.62448979591837
27.663265306122454,22.591836734693878,18.726530612244897
25.691836734693865,21.216326530612253,17.70204081632653
26.30612244897958,21.14489795918368,17.838775510204083
25.742857142857137,21.091836734693874,17.595918367346933
23.967346938775506,21.075510204081635,18.7734693877551
27.31836734693878,22.34489795918368,18.465306122448983
28.74285714285714,22.410204081632653,17.544897959183675
28.073469387755097,23.834693877551015,19.053061224489795
28.310204081632648,24.81836734693878,22.120408163265306
25.34285714285714,21.679591836734694,18.92857142857143
27.865306122448985,21.967346938775513,17.35510204081632
27.442857142857143,21.487755102040815,16.495918367346942
26.185714285714287,20.440816326530616,16.13061224489796
28.465306122448983,20.8265306122449,15.524489795918369
28.469387755102037,21.291836734693877,15.383673469387753
28.1,25.004081632653058,22.61836734693877
29.477551020408164,25.6734693877551,22.983673469387753
30.585714285714282,26.122448979591837,22.732653061224486
31.46122448979591,26.891836734693875,22.953061224489797
30.085714285714293,26.226530612244904,23.197959183673472
31.675510204081633,26.865306122448978,23.244897959183668
30.72040816326531,26.70408163265306,23.438775510204078
31.887755102040824,26.842857142857138,22.793877551020405
32.74693877551021,27.70000000000001,23.746938775510202
32.24081632653062,27.683673469387756,23.775510204081627
32.98367346938776,27.577551020408162,23.006122448979596
34.326530612244895,27.910204081632664,22.195918367346938
34.58571428571429,29.244897959183664,24.238775510204082
33.45510204081632,28.971428571428575,24.918367346938776
34.47959183673468,28.95510204081633,24.797959183673477
34.44081632653062,27.8469387755102,23.224489795918366
33.63265306122449,27.608163265306136,22.510204081632654
34.72857142857142,28.273469387755103,22.971428571428564
34.765306122448976,28.4530612244898,22.963265306122445
35.11020408163266,28.842857142857145,23.426530612244903
35.46326530612245,29.42653061224491,24.304081632653062
35.52244897959184,29.434693877551023,24.644897959183673
35.7469387755102,29.383673469387755,23.769387755102038
35.814285714285724,29.34693877551021,23.369387755102043
35.400000000000006,29.183673469387756,23.244897959183668
32.20816326530613,27.410204081632646,23.397959183673468
31.659183673469386,27.42653061224491,24.16326530612244
32.24285714285713,27.746938775510205,24.438775510204085
33.18367346938776,28.336734693877553,24.53877551020408
33.63061224489794,28.232653061224493,24.14489795918368
32.187755102040825,27.43877551020408,23.842857142857145
28.765306122448983,26.312244897959182,24.420408163265307
33.14897959183673,28.416326530612245,24.704081632653047
32.461224489795924,28.055102040816326,25.102040816326536
33.13673469387755,28.408163265306126,24.520408163265305
34.27142857142857,29.018367346938767,24.663265306122447
34.4469387755102,29.257142857142856,24.91632653061224
33.665306122448975,29.071428571428573,24.995918367346942
33.89999999999999,28.736734693877548,24.165306122448982
33.914285714285725,28.367346938775515,23.94081632653061
28.86122448979591,26.251020408163257,23.953061224489794
29.49591836734694,26.544897959183675,24.275510204081623
32.673469387755105,28.08775510204081,24.277551020408172
33.97551020408163,29.10408163265307,23.934693877551023
32.16734693877551,28.502040816326534,25.19183673469388
32.55714285714286,28.471428571428568,25.33061224489796
31.05102040816326,27.679591836734684,24.865306122448978
30.39795918367346,26.66122448979591,23.714285714285708
30.655102040816324,26.087755102040806,22.702040816326534
31.791836734693874,26.193877551020414,21.408163265306126
30.7061224489796,24.738775510204082,19.269387755102038
30.140816326530622,24.471428571428575,19.102040816326532
30.41020408163266,23.546938775510203,16.983673469387757
31.020408163265305,24.279591836734696,18.340816326530614
31.171428571428567,24.48571428571428,18.767346938775514
29.508163265306134,25.04285714285714,20.47142857142856
30.661224489795906,26.112244897959194,22.502040816326534
31.22244897959185,25.65510204081633,21.106122448979587
28.55918367346939,24.6,21.828571428571433
30.54489795918368,26.006122448979593,22.483673469387753
31.571428571428573,26.114285714285707,22.175510204081633
32.58367346938775,26.612244897959187,22.15306122448979
26.959183673469386,22.575510204081628,19.044897959183672
23.86938775510204,21.291836734693877,19.002040816326527
26.53469387755102,21.814285714285717,18.44081632653061
26.071428571428562,21.497959183673473,17.606122448979594
26.614285714285714,21.56530612244898,17.757142857142853
27.15510204081632,22.173469387755105,17.78571428571429
26.344897959183676,22.324489795918364,19.208163265306123
26.46326530612245,23.01224489795918,20.459183673469386
28.46938775510204,25.255102040816322,22.675510204081633
27.32244897959184,24.628571428571423,22.614285714285717
29.289795918367343,25.53469387755102,22.971428571428575
29.72448979591836,26.420408163265304,23.628571428571433
28.891836734693875,26.320408163265313,24.057142857142857
29.712244897959195,26.281632653061227,23.575510204081638
29.210204081632654,25.744897959183668,23.30408163265306
28.46938775510205,25.189795918367345,21.753061224489798
27.548979591836734,23.0938775510204,19.540816326530614
27.116326530612245,22.418367346938776,18.475510204081626
23.64489795918368,21.212244897959184,19.220408163265308
26.71428571428572,23.008163265306123,20.497959183673466
27.328571428571426,23.340816326530618,20.7
30.842857142857127,25.232653061224493,20.824489795918367
28.922448979591838,24.955102040816335,21.50816326530613
30.520408163265312,25.9061224489796,22.275510204081638
30.72244897959184,25.918367346938776,22.712244897959184
31.381632653061246,26.65306122448979,22.495918367346942
31.699999999999985,26.495918367346935,21.61632653061224
32.246938775510195,26.148979591836742,21.16122448979591
31.593877551020412,25.8734693877551,20.665306122448982
31.906122448979588,26.72244897959184,22.124489795918365
32.26734693877551,27.651020408163266,23.944897959183674
31.730612244897962,27.287755102040823,24.56122448979592
31.510204081632654,27.4795918367347,24.442857142857154
32.691836734693865,27.859183673469378,23.748979591836736
32.4591836734694,27.5,23.273469387755103
31.759183673469384,27.240816326530616,23.391836734693875
32.75306122448979,27.628571428571423,23.275510204081627
32.655102040816324,27.889795918367355,23.659183673469396
32.2061224489796,27.475510204081637,23.671428571428567
29.281632653061223,25.834693877551025,23.106122448979598
31.312244897959182,26.606122448979587,22.912244897959184
31.730612244897948,26.440816326530605,22.120408163265303
32.62448979591837,27.236734693877555,22.89591836734693
32.89183673469387,27.797959183673463,24.293877551020415
34.461224489795924,28.58775510204081,24.40408163265307
33.43673469387755,27.091836734693878,23.048979591836737
32.63061224489797,26.640816326530604,22.497959183673476
32.063265306122446,26.840816326530614,23.093877551020405
32.86938775510203,27.873469387755105,23.72244897959184
31.03877551020408,26.116326530612252,23.151020408163262
28.36122448979592,24.63877551020409,22.328571428571433
29.120408163265303,24.706122448979595,21.72857142857142
30.5265306122449,25.224489795918362,21.181632653061225
28.88163265306122,25.393877551020417,22.891836734693893
28.779591836734685,25.771428571428572,23.7265306122449
28.33265306122448,25.075510204081638,22.689795918367345
27.16938775510204,23.9734693877551,21.477551020408164
29.29591836734694,24.524489795918367,20.893877551020406
29.10816326530611,23.630612244897964,19.78979591836735
29.540816326530614,23.8530612244898,19.63673469387755
25.840816326530614,23.106122448979594,20.78775510204081
29.895918367346944,25.06938775510204,21.753061224489787
29.10816326530612,23.871428571428567,19.8469387755102
28.561224489795915,23.383673469387745,19.291836734693874
27.534693877551017,22.591836734693878,19.00408163265306
22.920408163265304,20.259183673469387,18.467346938775513
26.50816326530612,21.495918367346935,18.073469387755097
26.05102040816326,21.346938775510203,17.606122448979594
24.68163265306122,20.297959183673473,16.873469387755097
25.038775510204083,19.795918367346935,15.08979591836735
24.744897959183678,19.58571428571428,14.757142857142854
23.77755102040816,19.428571428571423,15.324489795918375
23.834693877551018,19.84693877551021,16.628571428571426
22.6265306122449,19.612244897959183,17.351020408163265
25.77959183673469,21.277551020408165,18.01020408163265
27.408163265306122,22.787755102040816,19.975510204081633
27.64081632653062,23.675510204081625,20.534693877551025
27.504081632653058,24.106122448979608,21.151020408163262
30.55918367346939,25.232653061224482,20.936734693877543
33.438775510204074,26.991836734693884,21.740816326530602
32.471428571428575,26.916326530612245,22.54285714285715
30.44693877551022,26.083673469387755,23.002040816326538
29.22244897959184,25.51428571428571,23.2061224489796
29.32857142857142,25.769387755102038,23.171428571428564
31.4204081632653,26.473469387755095,22.514285714285716
31.744897959183668,27.077551020408176,23.33469387755102
32.14081632653061,27.459183673469386,23.291836734693877
31.169387755102044,26.691836734693876,23.422448979591827
30.548979591836734,26.189795918367356,23.11020408163265
30.80816326530612,26.363265306122454,23.289795918367343
32.95102040816327,27.920408163265307,24.002040816326527
33.189795918367345,28.128571428571426,23.900000000000006
34.02448979591837,27.877551020408156,22.61020408163265
33.822448979591826,27.973469387755102,22.97755102040816
34.04489795918367,28.144897959183663,23.49591836734694
34.06326530612245,28.26938775510204,23.671428571428564
33.23061224489796,27.981632653061226,24.00816326530612
31.922448979591834,26.867346938775512,23.136734693877553
31.738775510204082,26.44897959183673,21.932653061224496
30.644897959183673,25.94081632653061,22.236734693877562
32.62244897959184,26.895918367346937,22.43061224489796
33.112244897959194,27.461224489795917,23.16530612244898
32.03265306122449,27.31836734693878,23.80816326530612
33.04081632653062,27.697959183673465,23.640816326530615
33.69591836734694,27.963265306122445,23.289795918367346
33.638775510204084,27.96530612244899,23.457142857142863
32.516326530612254,27.334693877551025,23.936734693877554
31.361224489795923,26.33469387755102,21.855102040816323
31.48571428571428,25.304081632653062,19.922448979591834
32.28979591836735,25.62448979591836,20.061224489795926
32.5265306122449,26.020408163265305,20.669387755102036
32.004081632653055,25.85102040816326,20.73061224489796
31.746938775510202,25.993877551020407,22.067346938775508
30.41836734693877,25.793877551020415,22.48775510204082
30.22244897959184,25.740816326530616,22.626530612244895
28.106122448979594,23.777551020408172,20.038775510204083
26.606122448979598,22.21632653061224,18.434693877551013
24.93877551020408,21.587755102040816,18.48163265306122
22.738775510204082,20.67959183673469,19.051020408163264
23.212244897959184,20.96326530612245,19.446938775510205
23.716326530612243,20.96530612244898,18.90816326530612
27.761224489795918,22.551020408163264,18.38367346938775
23.414285714285718,20.932653061224485,18.906122448979588
25.644897959183673,21.34489795918367,18.42448979591837
24.336734693877556,22.536734693877555,20.842857142857145
28.626530612244895,24.763265306122445,21.93673469387756
29.8,26.41224489795917,23.553061224489795
28.06938775510204,25.673469387755098,23.5734693877551
25.548979591836734,22.393877551020402,20.34285714285714
22.624489795918365,20.23061224489796,17.808163265306124
28.087755102040806,21.9530612244898,16.775510204081634
25.265306122448983,21.412244897959184,18.50408163265306
26.93877551020408,22.128571428571426,18.085714285714282
29.142857142857142,23.320408163265313,18.822448979591837
24.840816326530614,21.32244897959184,18.906122448979588
23.646938775510204,20.96530612244898,19.006122448979593
27.9265306122449,23.142857142857142,19.565306122448977
29.84285714285714,24.742857142857144,20.365306122448985
27.024489795918367,24.187755102040818,22.097959183673467
27.589795918367347,24.1530612244898,22.126530612244895
28.41836734693877,23.873469387755105,20.587755102040816
29.728571428571435,24.034693877551025,19.140816326530615
31.25714285714285,25.197959183673476,20.006122448979596
31.557142857142864,26.328571428571436,21.100000000000005
32.287755102040826,27.287755102040805,23.179591836734698
33.19183673469389,27.538775510204083,23.036734693877545
33.48571428571428,27.320408163265302,23.13877551020408
32.289795918367346,26.983673469387746,23.369387755102043
33.15306122448979,27.03673469387754,22.38979591836734
31.934693877551023,26.463265306122455,21.955102040816325
31.122448979591837,26.010204081632654,22.03877551020408
31.79999999999999,26.33877551020409,22.055102040816323
32.15102040816327,27.026530612244887,23.228571428571424
31.20612244897959,26.5795918367347,23.799999999999997
31.536734693877555,26.791836734693874,23.555102040816326
32.48571428571427,27.424489795918372,23.63877551020408
32.5,27.475510204081626,23.679591836734694
31.006122448979596,25.94081632653061,22.908163265306122
25.14285714285714,23.006122448979582,21.351020408163272
30.7469387755102,25.055102040816326,20.928571428571427
31.348979591836734,25.495918367346928,20.936734693877543
30.436734693877558,25.76938775510204,21.799999999999997
32.31836734693878,27.730612244897962,24.446938775510205
31.0,26.636734693877553,24.01428571428571
27.27959183673471,24.267346938775507,21.944897959183674
27.21836734693878,23.893877551020413,21.602040816326532
28.279591836734703,24.04285714285715,20.940816326530616
28.369387755102053,23.926530612244903,19.983673469387753
27.53877551020409,23.75918367346938,20.993877551020404
29.042857142857155,23.987755102040808,19.865306122448978
28.420408163265297,23.583673469387747,19.530612244897952
30.367346938775512,24.844897959183665,19.377551020408163
30.80816326530613,26.148979591836735,22.38163265306122
28.473469387755102,25.675510204081636,23.642857142857135
31.402040816326533,26.995918367346942,23.655102040816324
30.5734693877551,26.010204081632654,22.438775510204092
