SO2 CO O3 NO2 PM10 PM2.5 T2 precip ws wd humid cl 
0.002000 1.000000 0.002000 0.036000 47.000000 33.000000 1.500000 -999.000000 3.000000 230.000000 47.000000 2.000000 
0.003000 1.300000 0.002000 0.044000 53.000000 36.000000 1.700000 -999.000000 3.400000 270.000000 44.000000 1.000000 
0.003000 1.500000 0.003000 0.050000 60.000000 40.000000 2.800000 -999.000000 5.000000 230.000000 43.000000 2.000000 
0.003000 1.300000 0.003000 0.053000 82.000000 53.000000 4.000000 -999.000000 5.900000 230.000000 43.000000 3.000000 
0.003000 1.100000 0.005000 0.048000 103.000000 65.000000 4.600000 -999.000000 5.400000 230.000000 39.000000 2.000000 
0.004000 0.900000 0.009000 0.045000 85.000000 61.000000 5.100000 -999.000000 5.100000 230.000000 44.000000 7.000000 
0.004000 0.800000 0.014000 0.039000 83.000000 50.000000 5.200000 -999.000000 4.100000 200.000000 38.000000 8.000000 
0.004000 0.700000 0.017000 0.036000 75.000000 42.000000 5.500000 -999.000000 3.000000 230.000000 39.000000 4.000000 
0.003000 0.800000 0.013000 0.040000 84.000000 48.000000 5.000000 -999.000000 1.400000 160.000000 38.000000 4.000000 
0.003000 0.600000 0.026000 0.027000 87.000000 52.000000 4.300000 -999.000000 2.700000 160.000000 37.000000 6.000000 
0.003000 0.700000 0.020000 0.032000 84.000000 35.000000 3.600000 -999.000000 2.300000 110.000000 36.000000 7.000000 
0.003000 0.700000 0.022000 0.028000 83.000000 38.000000 3.500000 -999.000000 2.200000 110.000000 37.000000 9.000000 
0.003000 0.700000 0.024000 0.024000 83.000000 42.000000 3.300000 -999.000000 2.500000 50.000000 46.000000 -999.000000 
0.004000 1.000000 0.016000 0.031000 86.000000 49.000000 2.800000 -999.000000 3.700000 110.000000 42.000000 -999.000000 
0.006000 0.900000 0.009000 0.039000 101.000000 65.000000 2.500000 0.000000 3.300000 360.000000 44.000000 9.000000 
0.011000 0.900000 0.005000 0.041000 94.000000 60.000000 1.800000 -999.000000 3.300000 250.000000 47.000000 9.000000 
0.008000 0.800000 0.010000 0.032000 78.000000 57.000000 1.100000 -999.000000 4.400000 50.000000 45.000000 8.000000 
0.008000 0.800000 0.014000 0.026000 63.000000 45.000000 1.000000 0.000000 4.200000 20.000000 47.000000 9.000000 
0.005000 0.600000 0.020000 0.019000 42.000000 29.000000 0.200000 -999.000000 4.600000 50.000000 82.000000 9.000000 
0.005000 0.700000 0.022000 0.017000 23.000000 14.000000 0.100000 -999.000000 4.500000 20.000000 68.000000 9.000000 
0.004000 0.600000 0.020000 0.019000 20.000000 12.000000 0.200000 1.100000 4.800000 20.000000 55.000000 8.000000 
0.003000 0.500000 0.024000 0.013000 18.000000 11.000000 -0.600000 -999.000000 5.300000 360.000000 75.000000 9.000000 
0.003000 0.500000 0.023000 0.014000 17.000000 11.000000 -1.000000 -999.000000 6.000000 20.000000 82.000000 9.000000 
0.003000 0.600000 0.017000 0.020000 20.000000 11.000000 -0.800000 0.400000 5.400000 50.000000 73.000000 9.000000 
0.003000 0.600000 0.012000 0.027000 22.000000 14.000000 -0.700000 -999.000000 3.600000 20.000000 64.000000 9.000000 
0.003000 0.700000 0.010000 0.029000 30.000000 19.000000 -0.400000 -999.000000 5.100000 50.000000 61.000000 9.000000 
0.003000 0.600000 0.016000 0.021000 31.000000 18.000000 -0.300000 0.000000 5.500000 50.000000 64.000000 9.000000 
0.003000 0.600000 0.021000 0.017000 24.000000 13.000000 -0.300000 -999.000000 4.600000 50.000000 80.000000 9.000000 
0.003000 0.500000 0.025000 0.015000 27.000000 14.000000 1.000000 -999.000000 3.600000 50.000000 72.000000 9.000000 
0.003000 0.500000 0.026000 0.014000 25.000000 12.000000 1.200000 0.600000 3.900000 50.000000 67.000000 9.000000 
0.003000 0.500000 0.027000 0.013000 47.000000 11.000000 0.000000 -999.000000 6.100000 20.000000 86.000000 9.000000 
0.003000 0.500000 0.025000 0.015000 95.000000 17.000000 0.700000 -999.000000 3.400000 360.000000 71.000000 8.000000 
0.002000 0.500000 0.027000 0.014000 63.000000 21.000000 -0.300000 1.400000 2.100000 340.000000 91.000000 8.000000 
0.002000 0.500000 0.026000 0.017000 24.000000 15.000000 -0.200000 -999.000000 4.800000 20.000000 83.000000 6.000000 
0.002000 0.500000 0.023000 0.020000 33.000000 11.000000 -0.800000 -999.000000 4.300000 360.000000 83.000000 5.000000 
0.002000 0.500000 0.020000 0.024000 20.000000 9.000000 -0.400000 0.100000 2.000000 20.000000 63.000000 5.000000 
0.002000 0.600000 0.017000 0.027000 23.000000 12.000000 -0.500000 -999.000000 1.400000 340.000000 70.000000 -999.000000 
