SO2 CO O3 NO2 PM10 PM2.5 T2 precip ws wd humid cl 
0.002600 0.600000 0.027000 0.002900 23.000000 10.000000 7.700000 -999.000000 5.900000 70.000000 45.000000 -999.000000 
0.002800 0.600000 0.027000 0.002900 28.000000 12.000000 9.200000 -999.000000 4.100000 70.000000 42.000000 -999.000000 
0.003300 0.600000 0.028000 0.002900 28.000000 12.000000 10.200000 -999.000000 0.900000 70.000000 41.000000 -999.000000 
0.003200 0.600000 0.030000 0.002700 24.000000 16.000000 10.200000 -999.000000 2.400000 360.000000 47.000000 -999.000000 
0.002800 0.600000 0.031000 0.002400 36.000000 16.000000 9.500000 -999.000000 5.200000 20.000000 51.000000 -999.000000 
0.002500 0.600000 0.031000 0.002000 26.000000 13.000000 8.900000 -999.000000 5.700000 20.000000 54.000000 -999.000000 
0.002300 0.600000 0.030000 0.001900 21.000000 12.000000 8.700000 -999.000000 5.200000 20.000000 57.000000 -999.000000 
0.002200 0.600000 0.031000 0.002100 21.000000 10.000000 8.000000 -999.000000 5.200000 20.000000 52.000000 -999.000000 
0.002500 0.600000 0.030000 0.002600 19.000000 9.000000 8.100000 -999.000000 5.000000 20.000000 45.000000 -999.000000 
0.002300 0.600000 0.029000 0.002600 25.000000 10.000000 8.200000 -999.000000 5.500000 20.000000 39.000000 -999.000000 
0.002300 0.600000 0.028000 0.002900 24.000000 15.000000 8.200000 -999.000000 5.400000 20.000000 52.000000 -999.000000 
0.002600 0.700000 0.028000 0.003300 26.000000 17.000000 8.200000 -999.000000 5.700000 20.000000 62.000000 -999.000000 
0.002900 0.700000 0.027000 0.003700 31.000000 12.000000 7.800000 -999.000000 3.500000 50.000000 66.000000 -999.000000 
0.003700 0.800000 0.024000 0.005500 36.000000 17.000000 7.900000 -999.000000 5.000000 20.000000 68.000000 -999.000000 
0.003700 0.800000 0.025000 0.005400 44.000000 21.000000 8.200000 -999.000000 7.600000 360.000000 70.000000 -999.000000 
0.002900 0.700000 0.028000 0.003600 44.000000 22.000000 8.000000 -999.000000 8.900000 360.000000 76.000000 -999.000000 
0.002300 0.600000 0.029000 0.002900 35.000000 17.000000 7.600000 -999.000000 8.200000 20.000000 75.000000 -999.000000 
0.002200 0.600000 0.029000 0.002800 27.000000 12.000000 6.600000 -999.000000 9.100000 20.000000 74.000000 -999.000000 
0.002000 0.600000 0.028000 0.003100 26.000000 11.000000 5.900000 -999.000000 9.000000 20.000000 68.000000 -999.000000 
0.002000 0.600000 0.029000 0.002500 31.000000 12.000000 5.500000 -999.000000 9.300000 20.000000 71.000000 -999.000000 
0.001700 0.600000 0.030000 0.002300 27.000000 11.000000 5.400000 -999.000000 9.400000 360.000000 72.000000 -999.000000 
0.001700 0.600000 0.030000 0.002200 29.000000 8.000000 5.100000 -999.000000 9.500000 360.000000 71.000000 -999.000000 
0.001800 0.600000 0.030000 0.002300 27.000000 10.000000 4.900000 -999.000000 9.800000 360.000000 71.000000 -999.000000 
0.001900 0.600000 0.029000 0.002800 30.000000 10.000000 4.700000 -999.000000 9.500000 20.000000 71.000000 -999.000000 
0.002300 0.700000 0.029000 0.003100 32.000000 9.000000 4.700000 -999.000000 9.500000 360.000000 70.000000 -999.000000 
0.002100 0.600000 0.030000 0.002400 39.000000 11.000000 4.300000 -999.000000 11.100000 360.000000 72.000000 -999.000000 
0.002200 0.600000 0.030000 0.002600 37.000000 12.000000 4.800000 -999.000000 9.500000 360.000000 71.000000 -999.000000 
0.002200 0.600000 0.031000 0.002500 37.000000 11.000000 4.900000 -999.000000 9.200000 360.000000 69.000000 -999.000000 
0.002300 0.600000 0.032000 0.002400 29.000000 9.000000 4.800000 -999.000000 10.000000 360.000000 69.000000 -999.000000 
0.002100 0.600000 0.033000 0.002400 25.000000 5.000000 4.900000 -999.000000 10.400000 360.000000 71.000000 -999.000000 
0.002000 0.600000 0.033000 0.002400 24.000000 6.000000 4.600000 -999.000000 10.100000 360.000000 72.000000 -999.000000 
0.001900 0.600000 0.034000 0.002200 23.000000 9.000000 4.200000 -999.000000 10.400000 360.000000 72.000000 -999.000000 
0.001900 0.600000 0.033000 0.002400 21.000000 11.000000 3.900000 -999.000000 10.200000 360.000000 72.000000 -999.000000 
0.002300 0.700000 0.031000 0.003200 20.000000 10.000000 4.000000 -999.000000 10.600000 20.000000 72.000000 -999.000000 
0.002400 0.700000 0.032000 0.002900 29.000000 8.000000 4.100000 -999.000000 9.800000 360.000000 73.000000 -999.000000 
0.002000 0.600000 0.033000 0.002400 25.000000 8.000000 3.800000 -999.000000 9.200000 20.000000 74.000000 -999.000000 
0.002300 0.600000 0.031000 0.002800 14.000000 12.000000 3.600000 -999.000000 9.300000 20.000000 70.000000 -999.000000 
0.002600 0.700000 0.030000 0.003500 33.000000 12.000000 3.500000 -999.000000 8.800000 20.000000 68.000000 -999.000000 
0.002800 0.700000 0.029000 0.004100 32.000000 17.000000 3.500000 -999.000000 8.700000 20.000000 69.000000 -999.000000 
0.002700 0.700000 0.029000 0.004300 32.000000 14.000000 3.400000 -999.000000 9.400000 20.000000 70.000000 -999.000000 
0.002400 0.700000 0.030000 0.003500 30.000000 13.000000 3.700000 -999.000000 10.300000 20.000000 74.000000 -999.000000 
0.002300 0.700000 0.030000 0.003200 29.000000 16.000000 3.700000 -999.000000 9.100000 20.000000 72.000000 -999.000000 
0.002100 0.600000 0.031000 0.002400 29.000000 11.000000 3.800000 -999.000000 8.800000 20.000000 74.000000 -999.000000 
0.002000 0.600000 0.031000 0.002200 24.000000 12.000000 3.600000 -999.000000 9.200000 20.000000 74.000000 -999.000000 
0.002100 0.700000 0.031000 0.002200 20.000000 11.000000 3.600000 -999.000000 8.800000 20.000000 74.000000 -999.000000 
0.001900 0.700000 0.031000 0.002200 30.000000 10.000000 3.700000 -999.000000 8.600000 20.000000 74.000000 -999.000000 
0.002000 0.700000 0.031000 0.002200 29.000000 15.000000 3.700000 -999.000000 8.400000 20.000000 73.000000 -999.000000 
0.002000 0.600000 0.031000 0.002100 20.000000 12.000000 3.800000 -999.000000 8.600000 20.000000 75.000000 -999.000000 
0.002100 0.600000 0.032000 0.002000 16.000000 13.000000 4.000000 -999.000000 7.500000 20.000000 74.000000 -999.000000 
0.002200 0.600000 0.031000 0.002100 32.000000 10.000000 4.100000 -999.000000 7.000000 20.000000 76.000000 -999.000000 
0.002700 0.700000 0.031000 0.002600 25.000000 9.000000 4.300000 -999.000000 7.200000 20.000000 76.000000 -999.000000 
0.003000 0.700000 0.031000 0.003000 23.000000 16.000000 4.100000 -999.000000 7.400000 360.000000 75.000000 -999.000000 
0.003000 0.700000 0.031000 0.003500 29.000000 18.000000 4.400000 -999.000000 7.600000 360.000000 74.000000 -999.000000 
0.002800 0.700000 0.031000 0.004200 28.000000 14.000000 4.500000 -999.000000 7.900000 360.000000 75.000000 -999.000000 
0.003000 0.700000 0.030000 0.004700 26.000000 14.000000 4.200000 -999.000000 8.400000 20.000000 76.000000 -999.000000 
0.002900 0.700000 0.031000 0.004300 27.000000 15.000000 4.300000 -999.000000 6.800000 20.000000 76.000000 -999.000000 
0.002800 0.700000 0.032000 0.003700 34.000000 21.000000 4.100000 -999.000000 6.600000 20.000000 76.000000 -999.000000 
0.002400 0.700000 0.033000 0.002800 28.000000 19.000000 4.100000 -999.000000 6.600000 20.000000 76.000000 -999.000000 
0.002400 0.700000 0.034000 0.002600 30.000000 20.000000 4.100000 -999.000000 6.200000 20.000000 75.000000 -999.000000 
0.002200 0.700000 0.033000 0.002500 34.000000 21.000000 3.500000 0.000000 5.800000 20.000000 84.000000 -999.000000 
0.002200 0.700000 0.033000 0.002600 17.000000 17.000000 3.000000 -999.000000 3.300000 50.000000 85.000000 -999.000000 
0.002200 0.700000 0.034000 0.002400 33.000000 14.000000 1.900000 -999.000000 4.900000 70.000000 94.000000 -999.000000 
0.002400 0.700000 0.035000 0.002000 18.000000 18.000000 1.800000 2.200000 5.100000 50.000000 98.000000 -999.000000 
0.002400 0.700000 0.035000 0.002000 21.000000 12.000000 1.600000 -999.000000 6.000000 50.000000 100.000000 -999.000000 
0.002200 0.700000 0.033000 0.002300 19.000000 17.000000 1.700000 -999.000000 5.800000 50.000000 100.000000 -999.000000 
0.002300 0.700000 0.033000 0.002400 21.000000 13.000000 1.400000 4.200000 6.800000 50.000000 100.000000 -999.000000 
0.002900 0.700000 0.030000 0.003400 19.000000 14.000000 2.300000 -999.000000 6.400000 50.000000 98.000000 -999.000000 
0.003500 0.800000 0.028000 0.004000 33.000000 20.000000 2.700000 -999.000000 5.900000 50.000000 96.000000 -999.000000 
0.003700 0.900000 0.024000 0.005400 28.000000 23.000000 4.500000 0.300000 7.500000 360.000000 85.000000 -999.000000 
0.003800 0.900000 0.024000 0.006000 39.000000 25.000000 4.400000 -999.000000 7.600000 20.000000 80.000000 -999.000000 
0.003800 0.900000 0.027000 0.004900 44.000000 27.000000 4.400000 -999.000000 8.400000 360.000000 82.000000 -999.000000 
0.003900 0.800000 0.028000 0.004500 36.000000 19.000000 4.700000 0.000000 10.800000 340.000000 82.000000 -999.000000 
0.004000 0.800000 0.030000 0.004400 38.000000 20.000000 5.000000 -999.000000 9.500000 360.000000 79.000000 -999.000000 
0.003900 0.800000 0.032000 0.004000 32.000000 24.000000 5.400000 -999.000000 12.600000 340.000000 76.000000 -999.000000 
0.003900 0.800000 0.034000 0.003800 27.000000 20.000000 5.800000 -999.000000 13.800000 340.000000 72.000000 -999.000000 
0.003900 0.800000 0.034000 0.003800 26.000000 21.000000 5.700000 -999.000000 13.600000 340.000000 75.000000 -999.000000 
0.003900 0.700000 0.035000 0.003900 29.000000 18.000000 5.500000 -999.000000 12.300000 340.000000 77.000000 -999.000000 
0.003600 0.700000 0.035000 0.004100 29.000000 21.000000 5.800000 -999.000000 13.200000 340.000000 75.000000 -999.000000 
0.003100 0.700000 0.035000 0.003500 28.000000 21.000000 5.600000 -999.000000 14.100000 340.000000 72.000000 -999.000000 
0.002800 0.700000 0.035000 0.003600 21.000000 12.000000 5.700000 -999.000000 15.600000 340.000000 72.000000 -999.000000 
0.002600 0.700000 0.035000 0.003100 9.000000 -999.000000 5.400000 -999.000000 15.300000 340.000000 68.000000 -999.000000 
0.002600 0.700000 0.036000 0.002600 19.000000 11.000000 5.400000 -999.000000 14.900000 340.000000 68.000000 -999.000000 
0.002800 0.700000 0.034000 0.003100 13.000000 11.000000 5.700000 -999.000000 14.600000 340.000000 70.000000 -999.000000 
0.002800 0.700000 0.034000 0.002800 23.000000 10.000000 5.200000 -999.000000 12.200000 360.000000 67.000000 -999.000000 
0.002900 0.700000 0.034000 0.002700 13.000000 11.000000 4.800000 -999.000000 13.600000 340.000000 68.000000 -999.000000 
0.003000 0.700000 0.032000 0.002800 22.000000 8.000000 5.300000 -999.000000 13.500000 340.000000 69.000000 -999.000000 
0.003300 0.800000 0.031000 0.003500 24.000000 9.000000 5.100000 -999.000000 14.200000 340.000000 67.000000 -999.000000 
0.003200 0.800000 0.031000 0.003300 25.000000 12.000000 5.500000 -999.000000 12.400000 340.000000 70.000000 -999.000000 
0.004100 0.900000 0.028000 0.006000 28.000000 12.000000 5.300000 -999.000000 11.500000 360.000000 68.000000 -999.000000 
0.004100 0.900000 0.028000 0.005200 42.000000 25.000000 5.200000 -999.000000 13.600000 340.000000 69.000000 -999.000000 
0.004300 0.900000 0.029000 0.004800 38.000000 17.000000 5.300000 -999.000000 14.400000 340.000000 69.000000 -999.000000 
0.004200 0.900000 0.029000 0.004600 42.000000 18.000000 5.200000 -999.000000 13.100000 340.000000 68.000000 -999.000000 
0.004200 0.900000 0.028000 0.004700 37.000000 18.000000 5.400000 -999.000000 11.900000 360.000000 70.000000 -999.000000 
0.003900 0.800000 0.028000 0.004200 32.000000 21.000000 5.400000 -999.000000 9.900000 360.000000 66.000000 -999.000000 
0.003800 0.800000 0.029000 0.003700 47.000000 18.000000 5.300000 -999.000000 11.200000 360.000000 68.000000 -999.000000 
0.004300 0.800000 0.030000 0.004100 39.000000 13.000000 5.600000 -999.000000 11.000000 360.000000 71.000000 -999.000000 
0.005600 0.900000 0.030000 0.005100 40.000000 22.000000 5.900000 -999.000000 9.400000 360.000000 69.000000 -999.000000 
0.005700 0.800000 0.031000 0.005100 50.000000 25.000000 5.700000 -999.000000 7.900000 360.000000 67.000000 -999.000000 
0.005800 0.800000 0.031000 0.005200 47.000000 26.000000 5.800000 -999.000000 6.700000 360.000000 67.000000 -999.000000 
0.005800 0.900000 0.031000 0.005000 43.000000 25.000000 6.100000 -999.000000 9.400000 340.000000 68.000000 -999.000000 
0.005500 0.900000 0.032000 0.005100 33.000000 24.000000 6.200000 -999.000000 9.500000 360.000000 67.000000 -999.000000 
0.004900 0.800000 0.033000 0.004400 43.000000 22.000000 6.100000 -999.000000 7.300000 360.000000 69.000000 -999.000000 
0.004700 0.800000 0.033000 0.004600 36.000000 21.000000 5.900000 -999.000000 6.000000 360.000000 67.000000 -999.000000 
0.003800 0.800000 0.034000 0.003900 31.000000 25.000000 5.800000 -999.000000 7.700000 360.000000 68.000000 -999.000000 
0.003800 0.800000 0.033000 0.005200 30.000000 16.000000 5.600000 -999.000000 6.900000 360.000000 68.000000 -999.000000 
0.003700 0.800000 0.034000 0.004300 43.000000 23.000000 5.800000 -999.000000 5.500000 360.000000 68.000000 -999.000000 
0.003500 0.800000 0.035000 0.004300 33.000000 19.000000 5.400000 -999.000000 4.200000 50.000000 68.000000 -999.000000 
0.003400 0.800000 0.034000 0.004200 47.000000 27.000000 5.400000 -999.000000 5.400000 50.000000 71.000000 -999.000000 
0.003400 0.800000 0.034000 0.004000 43.000000 20.000000 5.500000 -999.000000 6.100000 50.000000 69.000000 -999.000000 
0.003600 0.800000 0.032000 0.004300 30.000000 17.000000 5.300000 -999.000000 5.600000 50.000000 68.000000 -999.000000 
0.003300 0.900000 0.031000 0.004900 46.000000 25.000000 5.200000 -999.000000 5.800000 50.000000 70.000000 -999.000000 
0.003100 0.900000 0.030000 0.004800 47.000000 26.000000 5.100000 -999.000000 6.200000 50.000000 71.000000 -999.000000 
0.003100 0.900000 0.030000 0.004600 46.000000 30.000000 4.800000 -999.000000 5.900000 70.000000 74.000000 -999.000000 
0.003200 0.900000 0.030000 0.004400 42.000000 27.000000 4.800000 -999.000000 5.700000 70.000000 73.000000 -999.000000 
0.003800 0.800000 0.031000 0.003900 49.000000 27.000000 5.100000 -999.000000 5.200000 70.000000 69.000000 -999.000000 
0.003700 0.800000 0.031000 0.003400 32.000000 24.000000 6.100000 -999.000000 3.900000 50.000000 65.000000 -999.000000 
0.004300 0.900000 0.029000 0.004400 39.000000 19.000000 6.700000 -999.000000 0.200000 0.000000 63.000000 -999.000000 
0.004000 0.800000 0.030000 0.003600 45.000000 27.000000 5.300000 -999.000000 3.700000 110.000000 73.000000 -999.000000 
0.003400 0.800000 0.031000 0.003700 42.000000 21.000000 5.900000 -999.000000 4.100000 110.000000 72.000000 -999.000000 
0.003300 0.800000 0.032000 0.003300 26.000000 22.000000 6.800000 -999.000000 4.200000 140.000000 74.000000 -999.000000 
0.003400 0.800000 0.031000 0.004300 38.000000 22.000000 8.900000 -999.000000 4.200000 140.000000 70.000000 -999.000000 
0.003400 0.700000 0.030000 0.006500 26.000000 17.000000 9.800000 -999.000000 3.600000 140.000000 67.000000 -999.000000 
0.003500 0.700000 0.032000 0.005800 39.000000 18.000000 9.700000 0.000000 3.400000 140.000000 72.000000 -999.000000 
0.003700 0.800000 0.035000 0.003200 32.000000 20.000000 11.600000 -999.000000 2.900000 140.000000 67.000000 -999.000000 
0.003600 0.800000 0.034000 0.004200 39.000000 22.000000 11.300000 -999.000000 3.900000 140.000000 66.000000 -999.000000 
0.003800 0.800000 0.034000 0.004000 33.000000 25.000000 11.100000 0.000000 3.100000 140.000000 70.000000 -999.000000 
0.003600 0.800000 0.034000 0.003800 44.000000 28.000000 10.600000 -999.000000 3.300000 110.000000 78.000000 -999.000000 
0.003600 0.900000 0.034000 0.004300 42.000000 24.000000 10.300000 -999.000000 3.800000 140.000000 79.000000 -999.000000 
0.003400 0.900000 0.034000 0.004000 41.000000 27.000000 10.400000 0.000000 5.200000 140.000000 80.000000 -999.000000 
0.003400 0.800000 0.035000 0.003600 41.000000 30.000000 10.400000 -999.000000 4.700000 140.000000 84.000000 -999.000000 
0.003500 0.800000 0.035000 0.003500 39.000000 27.000000 10.200000 -999.000000 4.200000 140.000000 92.000000 -999.000000 
0.003400 0.800000 0.036000 0.003000 43.000000 20.000000 9.500000 1.800000 4.800000 110.000000 100.000000 -999.000000 
0.003300 0.800000 0.036000 0.003000 35.000000 18.000000 9.000000 -999.000000 3.200000 90.000000 99.000000 -999.000000 
0.003400 0.800000 0.035000 0.003100 38.000000 18.000000 9.200000 -999.000000 4.000000 70.000000 100.000000 -999.000000 
0.003600 0.800000 0.035000 0.003100 40.000000 22.000000 9.200000 1.900000 3.000000 90.000000 96.000000 -999.000000 
0.003400 0.800000 0.035000 0.003100 37.000000 25.000000 10.500000 -999.000000 2.600000 20.000000 86.000000 -999.000000 
0.003200 0.800000 0.034000 0.003700 40.000000 24.000000 9.800000 -999.000000 3.700000 20.000000 89.000000 -999.000000 
0.003500 0.800000 0.033000 0.004900 36.000000 19.000000 10.200000 0.100000 2.200000 50.000000 86.000000 -999.000000 
0.003400 0.800000 0.032000 0.005300 37.000000 22.000000 10.800000 -999.000000 0.400000 0.000000 89.000000 -999.000000 
0.003400 0.800000 0.033000 0.003900 38.000000 21.000000 10.600000 -999.000000 1.800000 270.000000 94.000000 -999.000000 
0.003300 0.800000 0.034000 0.003000 30.000000 19.000000 10.500000 -999.000000 2.500000 110.000000 95.000000 -999.000000 
0.003300 0.800000 0.034000 0.002700 23.000000 20.000000 11.200000 -999.000000 5.300000 140.000000 99.000000 -999.000000 
0.003200 0.700000 0.031000 0.003100 16.000000 12.000000 11.600000 -999.000000 3.400000 160.000000 100.000000 -999.000000 
0.002900 0.700000 0.028000 0.004200 22.000000 13.000000 9.400000 3.300000 10.600000 360.000000 100.000000 -999.000000 
0.002600 0.800000 0.026000 0.004600 24.000000 11.000000 8.400000 -999.000000 10.600000 360.000000 100.000000 -999.000000 
0.003100 0.800000 0.027000 0.005200 18.000000 11.000000 7.900000 -999.000000 10.700000 360.000000 98.000000 -999.000000 
0.003000 0.800000 0.028000 0.004200 20.000000 16.000000 7.800000 0.200000 10.800000 360.000000 96.000000 -999.000000 
0.003000 0.800000 0.029000 0.003900 21.000000 15.000000 7.900000 -999.000000 9.300000 360.000000 90.000000 -999.000000 
0.003100 1.000000 0.026000 0.006800 17.000000 14.000000 7.300000 -999.000000 14.500000 340.000000 90.000000 -999.000000 
0.003300 1.000000 0.029000 0.006400 37.000000 33.000000 6.700000 -999.000000 16.299999 340.000000 85.000000 -999.000000 
0.004000 0.900000 0.031000 0.006000 34.000000 24.000000 7.000000 -999.000000 13.600000 340.000000 78.000000 -999.000000 
0.003900 0.900000 0.032000 0.006100 57.000000 29.000000 6.800000 -999.000000 11.700000 340.000000 80.000000 -999.000000 
0.004100 0.900000 0.034000 0.004600 50.000000 27.000000 6.700000 0.000000 10.000000 340.000000 83.000000 -999.000000 
0.004800 0.900000 0.035000 0.004700 64.000000 38.000000 6.400000 -999.000000 16.500000 320.000000 92.000000 -999.000000 
0.003900 0.800000 0.034000 0.003900 59.000000 34.000000 7.100000 -999.000000 19.100000 320.000000 87.000000 -999.000000 
0.003400 0.800000 0.032000 0.003900 55.000000 28.000000 6.600000 0.800000 20.500000 340.000000 88.000000 -999.000000 
0.003100 0.900000 0.029000 0.005800 77.000000 23.000000 6.500000 -999.000000 19.400000 340.000000 73.000000 -999.000000 
0.003500 0.800000 0.031000 0.004100 70.000000 23.000000 6.500000 -999.000000 17.100000 320.000000 62.000000 -999.000000 
0.004700 0.800000 0.031000 0.003200 37.000000 29.000000 6.600000 0.000000 18.799999 320.000000 67.000000 -999.000000 
0.004700 0.800000 0.031000 0.003100 49.000000 21.000000 4.900000 -999.000000 20.000000 340.000000 83.000000 -999.000000 
0.004400 0.800000 0.032000 0.002800 49.000000 21.000000 4.400000 -999.000000 20.000000 340.000000 85.000000 -999.000000 
0.004200 0.800000 0.031000 0.002800 46.000000 22.000000 4.900000 0.200000 19.299999 340.000000 73.000000 -999.000000 
0.004200 0.800000 0.031000 0.002900 57.000000 22.000000 4.200000 -999.000000 20.000000 340.000000 67.000000 -999.000000 
0.003800 0.800000 0.031000 0.002500 49.000000 22.000000 4.100000 -999.000000 19.400000 340.000000 69.000000 -999.000000 
0.003500 0.700000 0.032000 0.002100 48.000000 18.000000 3.500000 0.000000 18.600000 340.000000 69.000000 -999.000000 
0.003200 0.700000 0.031000 0.002000 42.000000 13.000000 3.600000 -999.000000 20.100000 340.000000 61.000000 -999.000000 
0.003100 0.700000 0.031000 0.002000 38.000000 14.000000 2.800000 -999.000000 17.600000 320.000000 83.000000 -999.000000 
0.003000 0.700000 0.032000 0.001800 31.000000 17.000000 3.400000 0.000000 19.200001 340.000000 69.000000 -999.000000 
0.003000 0.700000 0.032000 0.001600 25.000000 14.000000 3.500000 -999.000000 18.600000 340.000000 73.000000 -999.000000 
0.002900 0.700000 0.031000 0.001700 23.000000 12.000000 5.100000 -999.000000 16.600000 320.000000 66.000000 -999.000000 
0.002900 0.600000 0.031000 0.001600 16.000000 8.000000 4.700000 0.000000 18.000000 320.000000 64.000000 -999.000000 
0.003200 0.600000 0.031000 0.001700 20.000000 6.000000 4.200000 -999.000000 16.799999 320.000000 65.000000 -999.000000 
0.003100 0.600000 0.032000 0.001900 16.000000 7.000000 5.400000 -999.000000 16.100000 320.000000 67.000000 -999.000000 
0.003100 0.600000 0.032000 0.001900 22.000000 9.000000 4.700000 0.000000 17.000000 340.000000 65.000000 -999.000000 
0.002800 0.600000 0.032000 0.002600 16.000000 7.000000 4.600000 -999.000000 16.299999 340.000000 65.000000 -999.000000 
0.003000 0.600000 0.030000 0.003000 13.000000 6.000000 4.600000 -999.000000 16.100000 340.000000 65.000000 -999.000000 
0.002900 0.800000 0.029000 0.004100 18.000000 6.000000 4.600000 0.000000 15.100000 340.000000 68.000000 -999.000000 
0.003000 0.800000 0.029000 0.003800 15.000000 7.000000 4.800000 -999.000000 13.800000 320.000000 65.000000 -999.000000 
0.002900 0.700000 0.030000 0.003100 15.000000 10.000000 4.800000 -999.000000 10.900000 320.000000 64.000000 -999.000000 
0.002800 0.700000 0.029000 0.002500 21.000000 11.000000 5.300000 0.000000 12.300000 320.000000 63.000000 -999.000000 
0.002600 0.700000 0.029000 0.002500 16.000000 12.000000 5.000000 -999.000000 11.700000 320.000000 69.000000 -999.000000 
0.002400 0.700000 0.030000 0.002300 23.000000 12.000000 5.600000 -999.000000 17.100000 290.000000 65.000000 -999.000000 
0.002500 0.700000 0.030000 0.002400 16.000000 12.000000 5.500000 0.000000 18.000000 290.000000 58.000000 -999.000000 
0.002700 0.700000 0.028000 0.002500 16.000000 12.000000 5.500000 -999.000000 17.000000 290.000000 61.000000 -999.000000 
0.003400 0.700000 0.027000 0.002600 12.000000 12.000000 4.700000 -999.000000 16.100000 320.000000 78.000000 -999.000000 
0.003300 0.700000 0.027000 0.002200 43.000000 12.000000 4.900000 0.300000 17.200001 320.000000 78.000000 -999.000000 
0.003300 0.700000 0.027000 0.001700 57.000000 13.000000 5.300000 -999.000000 18.600000 320.000000 73.000000 -999.000000 
