SO2 CO O3 NO2 PM10 PM2.5 T2 precip ws wd humid cl 
0.004000 0.400000 0.027000 0.018000 57.000000 19.000000 0.800000 -999.000000 3.300000 290.000000 37.000000 0.000000 
0.004000 0.400000 0.027000 0.018000 53.000000 19.000000 0.100000 -999.000000 2.600000 290.000000 43.000000 -999.000000 
0.004000 0.400000 0.029000 0.015000 49.000000 19.000000 0.000000 -999.000000 3.200000 290.000000 46.000000 -999.000000 
0.004000 0.300000 0.030000 0.013000 50.000000 20.000000 -0.100000 -999.000000 2.600000 270.000000 47.000000 0.000000 
0.004000 0.300000 0.030000 0.013000 39.000000 23.000000 -0.600000 -999.000000 2.200000 270.000000 47.000000 0.000000 
0.004000 0.400000 0.023000 0.016000 34.000000 14.000000 -0.700000 -999.000000 2.100000 270.000000 44.000000 0.000000 
0.004000 0.400000 0.016000 0.022000 36.000000 24.000000 -0.700000 -999.000000 3.400000 290.000000 37.000000 0.000000 
0.004000 0.500000 0.013000 0.025000 37.000000 18.000000 -1.000000 -999.000000 3.000000 270.000000 38.000000 0.000000 
0.005000 0.400000 0.017000 0.023000 38.000000 23.000000 -0.900000 -999.000000 2.400000 270.000000 39.000000 0.000000 
0.005000 0.400000 0.026000 0.017000 40.000000 22.000000 -0.100000 -999.000000 2.800000 270.000000 36.000000 0.000000 
0.004000 0.300000 0.031000 0.013000 42.000000 21.000000 0.900000 -999.000000 3.400000 270.000000 35.000000 0.000000 
0.004000 0.300000 0.034000 0.011000 38.000000 22.000000 2.300000 -999.000000 4.400000 290.000000 26.000000 0.000000 
0.004000 0.300000 0.036000 0.010000 29.000000 14.000000 3.300000 -999.000000 4.500000 290.000000 21.000000 0.000000 
0.004000 0.300000 0.037000 0.009000 28.000000 14.000000 4.100000 -999.000000 5.400000 290.000000 18.000000 0.000000 
0.004000 0.300000 0.038000 0.010000 30.000000 15.000000 4.300000 -999.000000 7.400000 320.000000 22.000000 0.000000 
0.004000 0.400000 0.037000 0.011000 33.000000 19.000000 4.900000 -999.000000 4.900000 320.000000 24.000000 0.000000 
0.004000 0.400000 0.033000 0.015000 39.000000 21.000000 4.800000 -999.000000 4.800000 320.000000 24.000000 0.000000 
0.004000 0.500000 0.028000 0.020000 44.000000 25.000000 4.100000 -999.000000 4.700000 320.000000 27.000000 0.000000 
0.004000 0.500000 0.025000 0.023000 46.000000 24.000000 3.100000 -999.000000 2.600000 290.000000 30.000000 0.000000 
0.005000 0.600000 0.019000 0.029000 50.000000 26.000000 2.600000 -999.000000 2.200000 320.000000 34.000000 -999.000000 
0.005000 0.700000 0.006000 0.038000 55.000000 31.000000 1.800000 -999.000000 1.500000 320.000000 36.000000 -999.000000 
0.005000 0.800000 0.002000 0.044000 58.000000 36.000000 1.000000 -999.000000 1.500000 290.000000 41.000000 0.000000 
0.005000 0.700000 0.004000 0.043000 61.000000 34.000000 -0.100000 -999.000000 0.300000 0.000000 48.000000 -999.000000 
0.004000 0.700000 0.004000 0.039000 63.000000 36.000000 -0.300000 -999.000000 0.700000 290.000000 48.000000 -999.000000 
0.004000 0.700000 0.003000 0.040000 55.000000 27.000000 -1.200000 -999.000000 1.100000 340.000000 53.000000 0.000000 
0.003000 0.600000 0.004000 0.038000 55.000000 34.000000 -2.200000 -999.000000 0.300000 0.000000 59.000000 -999.000000 
0.004000 0.700000 0.004000 0.037000 53.000000 30.000000 -2.700000 -999.000000 0.400000 0.000000 62.000000 -999.000000 
0.004000 0.600000 0.009000 0.030000 48.000000 31.000000 -3.200000 -999.000000 0.400000 0.000000 65.000000 0.000000 
0.004000 0.600000 0.008000 0.030000 46.000000 29.000000 -3.600000 -999.000000 0.500000 340.000000 68.000000 0.000000 
0.004000 0.700000 0.006000 0.031000 46.000000 32.000000 -3.900000 -999.000000 0.500000 360.000000 67.000000 0.000000 
0.004000 0.800000 0.002000 0.037000 49.000000 33.000000 -4.100000 -999.000000 0.300000 0.000000 71.000000 0.000000 
0.006000 1.000000 0.002000 0.041000 54.000000 37.000000 -4.200000 -999.000000 0.400000 0.000000 71.000000 0.000000 
0.006000 1.000000 0.002000 0.041000 61.000000 35.000000 -4.500000 -999.000000 0.300000 0.000000 77.000000 0.000000 
0.006000 1.100000 0.004000 0.046000 68.000000 41.000000 -2.400000 -999.000000 0.100000 0.000000 68.000000 0.000000 
0.008000 1.200000 0.005000 0.055000 76.000000 46.000000 0.300000 -999.000000 0.500000 320.000000 59.000000 0.000000 
0.008000 0.900000 0.011000 0.047000 95.000000 53.000000 1.700000 -999.000000 2.200000 340.000000 51.000000 0.000000 
0.006000 0.600000 0.026000 0.034000 92.000000 53.000000 5.400000 -999.000000 1.800000 270.000000 40.000000 0.000000 
0.005000 0.500000 0.033000 0.023000 80.000000 44.000000 6.600000 -999.000000 3.100000 270.000000 38.000000 0.000000 
0.005000 0.500000 0.039000 0.021000 76.000000 42.000000 7.400000 -999.000000 3.800000 290.000000 40.000000 5.000000 
0.005000 0.500000 0.042000 0.018000 84.000000 48.000000 6.600000 -999.000000 5.700000 290.000000 44.000000 6.000000 
0.005000 0.600000 0.037000 0.022000 92.000000 52.000000 6.200000 -999.000000 4.200000 290.000000 47.000000 7.000000 
0.005000 0.600000 0.034000 0.025000 105.000000 49.000000 5.700000 -999.000000 4.600000 290.000000 50.000000 9.000000 
0.004000 0.600000 0.030000 0.029000 96.000000 54.000000 5.200000 -999.000000 2.100000 320.000000 52.000000 7.000000 
0.005000 0.700000 0.025000 0.032000 91.000000 55.000000 3.800000 -999.000000 2.900000 320.000000 56.000000 -999.000000 
0.005000 0.500000 0.026000 0.027000 111.000000 65.000000 3.600000 -999.000000 3.600000 290.000000 44.000000 -999.000000 
0.004000 0.400000 0.025000 0.023000 75.000000 38.000000 3.200000 -999.000000 4.200000 270.000000 39.000000 8.000000 
0.004000 0.400000 0.024000 0.023000 50.000000 28.000000 2.800000 -999.000000 3.700000 290.000000 34.000000 -999.000000 
0.003000 0.300000 0.028000 0.018000 39.000000 22.000000 2.500000 -999.000000 4.200000 270.000000 32.000000 -999.000000 
0.003000 0.300000 0.030000 0.015000 18.000000 14.000000 1.600000 -999.000000 3.800000 290.000000 26.000000 3.000000 
0.004000 0.400000 0.029000 0.015000 19.000000 18.000000 1.000000 -999.000000 3.500000 290.000000 26.000000 -999.000000 
0.005000 0.400000 0.025000 0.018000 22.000000 19.000000 0.100000 -999.000000 3.500000 290.000000 28.000000 -999.000000 
0.005000 0.400000 0.021000 0.020000 27.000000 20.000000 0.000000 -999.000000 3.200000 290.000000 29.000000 7.000000 
0.005000 0.400000 0.017000 0.022000 27.000000 20.000000 -0.900000 -999.000000 1.900000 290.000000 35.000000 5.000000 
0.006000 0.500000 0.012000 0.026000 26.000000 18.000000 -1.200000 -999.000000 1.800000 270.000000 38.000000 3.000000 
0.005000 0.400000 0.011000 0.027000 33.000000 21.000000 -1.300000 -999.000000 2.800000 290.000000 40.000000 2.000000 
0.006000 0.400000 0.008000 0.034000 29.000000 20.000000 -2.300000 -999.000000 1.200000 320.000000 44.000000 0.000000 
0.006000 0.500000 0.006000 0.038000 35.000000 16.000000 -2.100000 -999.000000 2.200000 290.000000 41.000000 3.000000 
0.005000 0.400000 0.020000 0.024000 39.000000 19.000000 -1.200000 -999.000000 4.200000 290.000000 33.000000 0.000000 
0.004000 0.300000 0.024000 0.020000 29.000000 18.000000 -0.300000 -999.000000 4.100000 270.000000 28.000000 0.000000 
0.004000 0.300000 0.028000 0.018000 23.000000 16.000000 0.600000 -999.000000 3.600000 290.000000 25.000000 6.000000 
0.004000 0.300000 0.031000 0.015000 23.000000 17.000000 2.100000 -999.000000 4.000000 290.000000 23.000000 5.000000 
0.004000 0.300000 0.032000 0.015000 22.000000 17.000000 2.300000 -999.000000 3.700000 290.000000 22.000000 3.000000 
0.004000 0.300000 0.034000 0.012000 26.000000 17.000000 2.700000 -999.000000 3.600000 290.000000 22.000000 2.000000 
-999.000000 -999.000000 -999.000000 -999.000000 24.000000 16.000000 3.100000 -999.000000 4.800000 290.000000 22.000000 3.000000 
0.004000 0.300000 0.023000 0.021000 24.000000 -999.000000 2.900000 -999.000000 3.700000 270.000000 23.000000 4.000000 
0.003000 0.400000 0.020000 0.024000 23.000000 17.000000 2.100000 -999.000000 3.400000 320.000000 23.000000 4.000000 
