10,31460,-40.5,-76.5,100,37
20,26830,-47.5,-80.5,70,43
30,24220,-55.7,-86.7,85,33
50,20990,-59.7,-89.7,75,24
70,18920,-65.1,-93.1,60,31
100,16770,-66.5,-94.5,65,10
150,14300,-62.7,-81.7,5,10
200,12490,-53.9,-64.9,105,18
250,11020,-41.1,-59.1,115,27
300,9750,-30.3,-52.3,120,20
400,7640,-14.7,-27.7,90,21
500,5910,-3.5,-20.5,105,17
700,3168,10.2,6.6,95,8
850,1524,17.8,15.7,85,1
925,791,23.2,19.9,45,3
1000,105,24.6,21.7,355,3
