10,31470,-42.5,-77.5,75,41
20,26860,-48.1,-81.1,70,31
30,24230,-54.9,-85.9,75,28
50,20990,-59.1,-89.1,85,24
70,18920,-67.1,-94.1,70,23
100,16770,-66.3,-94.3,55,29
150,14300,-64.1,-81.1,260,9
200,12490,-52.1,-61.1,270,27
250,11010,-40.5,-71.5,45,10
300,9740,-30.7,-54.7,115,29
400,7630,-13.5,-31.5,100,27
500,5890,-3.5,-15.5,85,21
700,3160,9.8,7.3,100,9
850,1519,19,14.6,70,7
925,784,24,17,335,1
1000,94,29,20,305,2
