10,31410,-40.7,-76.7,90,34
20,26780,-48.7,-81.7,90,39
30,24170,-56.9,-86.9,75,33
50,20950,-61.1,-90.1,80,21
70,18880,-65.1,-93.1,65,22
100,16720,-66.5,-94.5,55,20
150,14240,-63.3,-92.3,300,11
200,12440,-54.1,-66.1,255,46
250,10960,-41.9,-54.9,115,7
300,9700,-31.1,-37.1,65,12
400,7590,-14.9,-21.9,60,15
500,5870,-5.7,-11.7,60,9
700,3155,7.4,6.4,35,5
850,1522,18.4,13.4,135,7
925,791,22.4,14.4,180,3
1000,108,25.8,17.8,90,5
