SO2 CO O3 NO2 PM10 PM2.5 T2 precip ws wd humid cl 
0.005000 0.600000 0.016000 0.036000 51.000000 -999.000000 10.700000 -999.000000 4.100000 230.000000 86.000000 6.000000 
0.004000 0.600000 0.024000 0.027000 46.000000 -999.000000 11.000000 -999.000000 3.100000 250.000000 87.000000 6.000000 
0.003000 0.500000 0.018000 0.032000 38.000000 -999.000000 10.200000 -999.000000 4.100000 230.000000 93.000000 6.000000 
0.004000 0.500000 0.011000 0.043000 43.000000 -999.000000 9.600000 -999.000000 3.000000 250.000000 98.000000 9.000000 
0.004000 0.600000 0.005000 0.051000 37.000000 -999.000000 9.100000 -999.000000 2.600000 230.000000 98.000000 8.000000 
0.006000 0.900000 0.003000 0.061000 37.000000 -999.000000 8.700000 -999.000000 1.700000 230.000000 98.000000 -999.000000 
0.005000 1.100000 0.003000 0.059000 58.000000 -999.000000 8.600000 -999.000000 2.600000 200.000000 98.000000 -999.000000 
0.006000 1.100000 0.003000 0.062000 51.000000 -999.000000 8.200000 -999.000000 2.500000 230.000000 98.000000 5.000000 
0.005000 1.100000 0.003000 0.055000 53.000000 -999.000000 8.000000 -999.000000 2.600000 230.000000 98.000000 -999.000000 
0.005000 1.100000 0.002000 0.050000 51.000000 -999.000000 7.600000 -999.000000 2.400000 200.000000 98.000000 -999.000000 
0.004000 1.100000 0.003000 0.042000 49.000000 -999.000000 7.400000 -999.000000 2.300000 230.000000 98.000000 9.000000 
0.004000 0.900000 0.002000 0.038000 45.000000 -999.000000 7.300000 -999.000000 1.800000 200.000000 98.000000 -999.000000 
0.004000 0.900000 0.002000 0.036000 47.000000 -999.000000 7.000000 -999.000000 2.000000 200.000000 98.000000 -999.000000 
0.004000 0.900000 0.002000 0.035000 43.000000 -999.000000 6.900000 -999.000000 1.500000 230.000000 98.000000 5.000000 
0.004000 0.900000 0.002000 0.034000 43.000000 -999.000000 6.300000 -999.000000 0.000000 0.000000 98.000000 8.000000 
0.004000 0.900000 0.002000 0.031000 39.000000 -999.000000 5.200000 -999.000000 1.100000 360.000000 98.000000 10.000000 
