SO2 CO O3 NO2 PM10 PM2.5 T2 precip ws wd humid cl 
0.006000 1.300000 0.002000 0.055000 78.000000 65.000000 2.500000 -999.000000 2.900000 270.000000 61.000000 5.000000 
0.007000 1.500000 0.002000 0.057000 79.000000 66.000000 2.400000 -999.000000 3.300000 270.000000 62.000000 -999.000000 
0.007000 1.700000 0.002000 0.060000 79.000000 66.000000 2.300000 -999.000000 2.900000 270.000000 65.000000 -999.000000 
0.006000 1.700000 0.002000 0.058000 73.000000 63.000000 2.800000 -999.000000 2.500000 270.000000 64.000000 4.000000 
0.005000 1.800000 0.002000 0.056000 75.000000 63.000000 3.000000 -999.000000 3.200000 270.000000 63.000000 3.000000 
0.005000 1.700000 0.002000 0.051000 76.000000 63.000000 3.100000 -999.000000 3.800000 270.000000 64.000000 8.000000 
0.005000 1.600000 0.002000 0.051000 75.000000 61.000000 3.200000 -999.000000 4.600000 270.000000 64.000000 8.000000 
0.005000 1.500000 0.002000 0.050000 73.000000 64.000000 3.300000 -999.000000 3.300000 250.000000 64.000000 7.000000 
0.005000 1.500000 0.002000 0.049000 74.000000 65.000000 3.300000 -999.000000 5.000000 230.000000 64.000000 6.000000 
0.006000 1.400000 0.003000 0.048000 74.000000 64.000000 3.800000 -999.000000 6.800000 200.000000 65.000000 4.000000 
0.006000 1.200000 0.005000 0.045000 78.000000 65.000000 4.400000 -999.000000 7.500000 200.000000 64.000000 4.000000 
0.006000 1.000000 0.006000 0.042000 79.000000 65.000000 5.200000 -999.000000 6.400000 230.000000 63.000000 6.000000 
0.006000 0.800000 0.011000 0.036000 74.000000 61.000000 5.200000 -999.000000 6.600000 230.000000 63.000000 6.000000 
0.005000 0.600000 0.016000 0.030000 54.000000 45.000000 5.300000 -999.000000 8.100000 200.000000 65.000000 5.000000 
0.006000 0.700000 0.011000 0.035000 47.000000 38.000000 5.900000 -999.000000 10.200000 200.000000 61.000000 4.000000 
0.006000 0.500000 0.023000 0.022000 47.000000 38.000000 5.900000 -999.000000 10.000000 200.000000 65.000000 7.000000 
0.006000 0.500000 0.020000 0.025000 35.000000 31.000000 5.700000 -999.000000 9.000000 200.000000 68.000000 9.000000 
0.006000 0.500000 0.014000 0.030000 36.000000 31.000000 6.000000 -999.000000 10.700000 200.000000 69.000000 10.000000 
0.006000 0.500000 0.015000 0.028000 40.000000 31.000000 6.200000 -999.000000 10.300000 200.000000 72.000000 10.000000 
0.006000 0.500000 0.009000 0.034000 40.000000 29.000000 6.400000 -999.000000 9.000000 230.000000 73.000000 -999.000000 
0.005000 0.500000 0.010000 0.034000 37.000000 28.000000 6.500000 -999.000000 10.800000 200.000000 72.000000 -999.000000 
0.005000 0.400000 0.014000 0.030000 33.000000 26.000000 6.400000 -999.000000 11.800000 200.000000 76.000000 10.000000 
0.005000 0.500000 0.008000 0.036000 28.000000 25.000000 6.500000 -999.000000 8.700000 230.000000 78.000000 -999.000000 
0.005000 0.500000 0.007000 0.037000 28.000000 25.000000 6.600000 -999.000000 8.200000 230.000000 78.000000 -999.000000 
0.005000 0.500000 0.013000 0.030000 29.000000 25.000000 6.600000 -999.000000 8.100000 230.000000 79.000000 3.000000 
0.005000 0.500000 0.016000 0.026000 30.000000 25.000000 6.700000 -999.000000 8.200000 230.000000 80.000000 -999.000000 
0.005000 0.500000 0.016000 0.026000 30.000000 26.000000 6.800000 -999.000000 7.800000 230.000000 81.000000 -999.000000 
0.005000 0.500000 0.010000 0.032000 30.000000 26.000000 7.000000 -999.000000 6.500000 250.000000 82.000000 7.000000 
0.005000 0.500000 0.010000 0.031000 33.000000 27.000000 7.100000 -999.000000 8.600000 270.000000 81.000000 8.000000 
0.005000 0.700000 0.005000 0.038000 33.000000 27.000000 7.000000 -999.000000 7.800000 250.000000 81.000000 8.000000 
0.005000 0.800000 0.002000 0.042000 33.000000 27.000000 7.000000 -999.000000 7.100000 250.000000 83.000000 7.000000 
0.005000 0.700000 0.002000 0.043000 34.000000 28.000000 6.900000 -999.000000 7.200000 250.000000 83.000000 7.000000 
0.005000 0.800000 0.003000 0.045000 40.000000 29.000000 6.900000 -999.000000 7.900000 270.000000 83.000000 8.000000 
0.006000 0.900000 0.003000 0.046000 43.000000 29.000000 6.900000 -999.000000 7.400000 270.000000 83.000000 6.000000 
0.006000 1.000000 0.004000 0.047000 45.000000 35.000000 7.300000 -999.000000 5.800000 250.000000 82.000000 4.000000 
0.006000 0.700000 0.009000 0.038000 47.000000 35.000000 7.500000 -999.000000 5.700000 270.000000 82.000000 6.000000 
0.007000 0.700000 0.010000 0.038000 48.000000 37.000000 7.800000 -999.000000 5.200000 250.000000 81.000000 7.000000 
0.006000 0.600000 0.016000 0.032000 52.000000 37.000000 8.100000 -999.000000 4.500000 250.000000 78.000000 7.000000 
0.006000 0.600000 0.021000 0.028000 53.000000 42.000000 8.200000 -999.000000 4.700000 250.000000 75.000000 4.000000 
0.006000 0.600000 0.032000 0.022000 54.000000 42.000000 7.800000 -999.000000 4.200000 250.000000 80.000000 6.000000 
0.006000 0.600000 0.032000 0.023000 54.000000 40.000000 7.700000 -999.000000 3.600000 250.000000 80.000000 2.000000 
0.006000 1.100000 0.031000 0.025000 53.000000 42.000000 7.000000 -999.000000 4.400000 200.000000 84.000000 0.000000 
0.006000 0.800000 0.017000 0.036000 64.000000 42.000000 6.600000 -999.000000 3.700000 230.000000 87.000000 0.000000 
0.006000 0.800000 0.006000 0.048000 64.000000 42.000000 6.300000 -999.000000 3.500000 250.000000 86.000000 -999.000000 
0.005000 0.800000 0.004000 0.051000 56.000000 44.000000 6.300000 -999.000000 1.800000 270.000000 86.000000 -999.000000 
0.005000 0.900000 0.003000 0.050000 56.000000 44.000000 6.300000 -999.000000 1.900000 270.000000 84.000000 0.000000 
0.005000 0.800000 0.003000 0.047000 54.000000 43.000000 6.300000 -999.000000 1.700000 290.000000 85.000000 -999.000000 
0.005000 0.700000 0.004000 0.045000 55.000000 42.000000 6.200000 -999.000000 2.000000 290.000000 85.000000 -999.000000 
0.005000 0.800000 0.004000 0.045000 55.000000 43.000000 6.400000 -999.000000 1.600000 290.000000 83.000000 0.000000 
0.005000 0.700000 0.005000 0.041000 52.000000 40.000000 6.300000 -999.000000 1.400000 290.000000 82.000000 -999.000000 
0.005000 0.700000 0.011000 0.031000 65.000000 43.000000 6.400000 -999.000000 1.700000 290.000000 84.000000 -999.000000 
0.005000 0.700000 0.005000 0.037000 66.000000 44.000000 6.300000 -999.000000 0.700000 320.000000 85.000000 0.000000 
0.005000 0.800000 0.008000 0.033000 63.000000 44.000000 6.000000 -999.000000 1.200000 290.000000 83.000000 0.000000 
0.005000 0.700000 0.020000 0.026000 63.000000 49.000000 6.100000 -999.000000 1.600000 320.000000 82.000000 0.000000 
0.006000 0.700000 0.018000 0.028000 65.000000 50.000000 6.000000 -999.000000 0.600000 340.000000 80.000000 6.000000 
0.006000 0.800000 0.006000 0.039000 75.000000 51.000000 6.100000 -999.000000 1.400000 250.000000 76.000000 3.000000 
0.006000 0.800000 0.006000 0.041000 81.000000 55.000000 5.800000 -999.000000 0.900000 200.000000 78.000000 0.000000 
0.006000 0.900000 0.009000 0.042000 83.000000 56.000000 5.100000 -999.000000 1.800000 180.000000 83.000000 0.000000 
0.007000 0.900000 0.012000 0.043000 78.000000 62.000000 5.200000 -999.000000 2.900000 140.000000 90.000000 0.000000 
0.007000 0.900000 0.012000 0.045000 85.000000 69.000000 6.100000 -999.000000 1.300000 160.000000 91.000000 0.000000 
0.008000 0.900000 0.020000 0.040000 86.000000 70.000000 6.200000 -999.000000 1.200000 140.000000 90.000000 0.000000 
0.011000 0.800000 0.030000 0.035000 87.000000 71.000000 6.500000 -999.000000 1.500000 160.000000 88.000000 8.000000 
0.012000 0.800000 0.037000 0.033000 97.000000 75.000000 6.400000 -999.000000 1.300000 140.000000 87.000000 8.000000 
0.012000 0.800000 0.040000 0.033000 101.000000 78.000000 5.800000 -999.000000 2.800000 110.000000 90.000000 10.000000 
0.012000 0.800000 0.037000 0.039000 102.000000 82.000000 5.200000 -999.000000 2.800000 140.000000 91.000000 10.000000 
0.011000 0.800000 0.024000 0.047000 102.000000 84.000000 5.400000 -999.000000 1.600000 140.000000 91.000000 10.000000 
0.009000 0.900000 0.016000 0.052000 100.000000 79.000000 5.500000 -999.000000 2.100000 140.000000 90.000000 10.000000 
0.008000 1.000000 0.011000 0.054000 116.000000 90.000000 5.000000 -999.000000 3.600000 140.000000 91.000000 -999.000000 
0.007000 1.000000 0.015000 0.051000 124.000000 95.000000 5.700000 -999.000000 3.900000 290.000000 89.000000 -999.000000 
0.008000 1.000000 0.014000 0.050000 125.000000 97.000000 5.300000 -999.000000 5.000000 290.000000 85.000000 10.000000 
0.006000 1.000000 0.019000 0.043000 125.000000 98.000000 4.900000 -999.000000 6.300000 290.000000 75.000000 -999.000000 
0.006000 1.000000 0.032000 0.032000 126.000000 99.000000 4.400000 -999.000000 5.200000 290.000000 77.000000 -999.000000 
0.007000 1.000000 0.035000 0.027000 134.000000 103.000000 3.900000 -999.000000 6.700000 290.000000 75.000000 5.000000 
0.007000 1.000000 0.039000 0.024000 140.000000 108.000000 3.500000 -999.000000 3.800000 290.000000 73.000000 -999.000000 
0.007000 1.000000 0.036000 0.026000 141.000000 110.000000 3.100000 -999.000000 3.000000 290.000000 70.000000 -999.000000 
0.008000 0.900000 0.041000 0.021000 140.000000 104.000000 3.300000 -999.000000 2.200000 320.000000 72.000000 10.000000 
0.007000 0.900000 0.038000 0.019000 138.000000 103.000000 3.300000 -999.000000 3.400000 290.000000 70.000000 0.000000 
0.006000 1.000000 0.031000 0.021000 141.000000 102.000000 2.600000 -999.000000 3.300000 290.000000 62.000000 0.000000 
0.007000 1.000000 0.020000 0.029000 135.000000 99.000000 2.300000 -999.000000 3.600000 320.000000 62.000000 0.000000 
0.006000 1.000000 0.010000 0.038000 112.000000 88.000000 1.900000 -999.000000 3.500000 320.000000 64.000000 0.000000 
0.007000 1.000000 0.007000 0.041000 105.000000 81.000000 1.300000 -999.000000 3.800000 320.000000 61.000000 1.000000 
0.007000 0.900000 0.010000 0.038000 104.000000 82.000000 0.900000 -999.000000 3.000000 320.000000 54.000000 1.000000 
0.007000 0.800000 0.018000 0.029000 93.000000 74.000000 0.900000 -999.000000 3.400000 320.000000 55.000000 1.000000 
0.006000 0.600000 0.024000 0.024000 63.000000 49.000000 1.100000 -999.000000 3.400000 320.000000 55.000000 1.000000 
0.005000 0.500000 0.029000 0.019000 43.000000 33.000000 0.900000 -999.000000 2.700000 320.000000 55.000000 4.000000 
0.005000 0.500000 0.030000 0.020000 32.000000 24.000000 0.900000 -999.000000 2.400000 340.000000 53.000000 4.000000 
0.004000 0.400000 0.029000 0.019000 26.000000 22.000000 1.200000 -999.000000 2.700000 320.000000 53.000000 6.000000 
0.004000 0.400000 0.027000 0.021000 22.000000 19.000000 0.500000 -999.000000 2.600000 340.000000 54.000000 6.000000 
0.005000 0.400000 0.026000 0.022000 27.000000 22.000000 0.300000 -999.000000 2.900000 320.000000 57.000000 4.000000 
0.005000 0.500000 0.022000 0.025000 28.000000 23.000000 -0.300000 -999.000000 2.900000 290.000000 54.000000 1.000000 
0.005000 0.500000 0.017000 0.030000 29.000000 23.000000 -0.800000 -999.000000 2.700000 320.000000 54.000000 1.000000 
0.004000 0.500000 0.011000 0.034000 29.000000 21.000000 -0.900000 -999.000000 2.800000 320.000000 49.000000 -999.000000 
0.004000 0.500000 0.012000 0.032000 28.000000 19.000000 -0.900000 -999.000000 2.800000 320.000000 50.000000 -999.000000 
0.004000 0.400000 0.015000 0.028000 23.000000 17.000000 -0.800000 -999.000000 2.600000 320.000000 49.000000 2.000000 
0.004000 0.400000 0.018000 0.023000 18.000000 16.000000 -0.900000 -999.000000 2.900000 320.000000 51.000000 -999.000000 
